agente,hora,demanda
EMDEECRUZ,2019-01-01 22:00:00,0.417
EMDEECRUZ,2019-01-01 23:00:00,0.458
EMDEECRUZ,2019-01-01 23:59:00,0.449
DELAPAZ - La Paz,2019-01-01 01:00:00,166.925
DELAPAZ - La Paz,2019-01-01 02:00:00,143.527
DELAPAZ - La Paz,2019-01-01 03:00:00,126.441
DELAPAZ - La Paz,2019-01-01 04:00:00,116.427
DELAPAZ - La Paz,2019-01-01 05:00:00,113.438
DELAPAZ - La Paz,2019-01-01 06:00:00,112.631
DELAPAZ - La Paz,2019-01-01 07:00:00,105.284
DELAPAZ - La Paz,2019-01-01 08:00:00,109.11
DELAPAZ - La Paz,2019-01-01 09:00:00,114.185
DELAPAZ - La Paz,2019-01-01 10:00:00,119.751
DELAPAZ - La Paz,2019-01-01 11:00:00,124.1
DELAPAZ - La Paz,2019-01-01 12:00:00,126.168
DELAPAZ - La Paz,2019-01-01 13:00:00,124.151
DELAPAZ - La Paz,2019-01-01 14:00:00,121.268
DELAPAZ - La Paz,2019-01-01 15:00:00,118.546
DELAPAZ - La Paz,2019-01-01 16:00:00,117.647
DELAPAZ - La Paz,2019-01-01 17:00:00,119.156
DELAPAZ - La Paz,2019-01-01 18:00:00,122.543
DELAPAZ - La Paz,2019-01-01 19:00:00,127.507
DELAPAZ - La Paz,2019-01-01 20:00:00,160.685
DELAPAZ - La Paz,2019-01-01 21:00:00,181.279
DELAPAZ - La Paz,2019-01-01 22:00:00,175.831
DELAPAZ - La Paz,2019-01-01 23:00:00,158.164
DELAPAZ - La Paz,2019-01-01 23:59:00,139.852
DELAPAZ - San Buenaventura,2019-01-01 01:00:00,0.825
DELAPAZ - San Buenaventura,2019-01-01 02:00:00,0.771
DELAPAZ - San Buenaventura,2019-01-01 03:00:00,0.699
DELAPAZ - San Buenaventura,2019-01-01 04:00:00,0.654
DELAPAZ - San Buenaventura,2019-01-01 05:00:00,0.628
DELAPAZ - San Buenaventura,2019-01-01 06:00:00,0.593
DELAPAZ - San Buenaventura,2019-01-01 07:00:00,0.512
DELAPAZ - San Buenaventura,2019-01-01 08:00:00,0.515
DELAPAZ - San Buenaventura,2019-01-01 09:00:00,0.532
DELAPAZ - San Buenaventura,2019-01-01 10:00:00,0.557
DELAPAZ - San Buenaventura,2019-01-01 11:00:00,0.592
DELAPAZ - San Buenaventura,2019-01-01 12:00:00,0.614
DELAPAZ - San Buenaventura,2019-01-01 13:00:00,0.621
DELAPAZ - San Buenaventura,2019-01-01 14:00:00,0.645
DELAPAZ - San Buenaventura,2019-01-01 15:00:00,0.657
DELAPAZ - San Buenaventura,2019-01-01 16:00:00,0.658
DELAPAZ - San Buenaventura,2019-01-01 17:00:00,0.662
DELAPAZ - San Buenaventura,2019-01-01 18:00:00,0.658
DELAPAZ - San Buenaventura,2019-01-01 19:00:00,0.674
DELAPAZ - San Buenaventura,2019-01-01 20:00:00,0.888
DELAPAZ - San Buenaventura,2019-01-01 21:00:00,0.942
DELAPAZ - San Buenaventura,2019-01-01 22:00:00,0.904
DELAPAZ - San Buenaventura,2019-01-01 23:00:00,0.813
DELAPAZ - San Buenaventura,2019-01-01 23:59:00,0.719
DELAPAZ - Cumbre,2019-01-01 01:00:00,71.777
DELAPAZ - Cumbre,2019-01-01 02:00:00,58.875
DELAPAZ - Cumbre,2019-01-01 03:00:00,42.996
DELAPAZ - Cumbre,2019-01-01 04:00:00,33.843
DELAPAZ - Cumbre,2019-01-01 05:00:00,29.952
DELAPAZ - Cumbre,2019-01-01 06:00:00,28.078
DELAPAZ - Cumbre,2019-01-01 07:00:00,18.644
DELAPAZ - Cumbre,2019-01-01 08:00:00,20.521
DELAPAZ - Cumbre,2019-01-01 09:00:00,28.238
DELAPAZ - Cumbre,2019-01-01 10:00:00,36.974
DELAPAZ - Cumbre,2019-01-01 11:00:00,44.45
DELAPAZ - Cumbre,2019-01-01 12:00:00,49.031
DELAPAZ - Cumbre,2019-01-01 13:00:00,49.511
DELAPAZ - Cumbre,2019-01-01 14:00:00,46.486
DELAPAZ - Cumbre,2019-01-01 15:00:00,42.391
DELAPAZ - Cumbre,2019-01-01 16:00:00,40.8
DELAPAZ - Cumbre,2019-01-01 17:00:00,41.049
DELAPAZ - Cumbre,2019-01-01 18:00:00,42.32
DELAPAZ - Cumbre,2019-01-01 19:00:00,46.385
DELAPAZ - Cumbre,2019-01-01 20:00:00,67.569
DELAPAZ - Cumbre,2019-01-01 21:00:00,79.78
DELAPAZ - Cumbre,2019-01-01 22:00:00,75.184
DELAPAZ - Cumbre,2019-01-01 23:00:00,63.417
DELAPAZ - Cumbre,2019-01-01 23:59:00,46.226
ELFEC - Cochabamba,2019-01-01 01:00:00,151.63
ELFEC - Cochabamba,2019-01-01 02:00:00,136.305
ELFEC - Cochabamba,2019-01-01 03:00:00,123.464
ELFEC - Cochabamba,2019-01-01 04:00:00,114.277
ELFEC - Cochabamba,2019-01-01 05:00:00,109.252
ELFEC - Cochabamba,2019-01-01 06:00:00,103.392
ELFEC - Cochabamba,2019-01-01 07:00:00,83.005
ELFEC - Cochabamba,2019-01-01 08:00:00,85.144
ELFEC - Cochabamba,2019-01-01 09:00:00,91.154
ELFEC - Cochabamba,2019-01-01 10:00:00,97.639
ELFEC - Cochabamba,2019-01-01 11:00:00,103.426
ELFEC - Cochabamba,2019-01-01 12:00:00,107.067
ELFEC - Cochabamba,2019-01-01 13:00:00,107.961
ELFEC - Cochabamba,2019-01-01 14:00:00,107.836
ELFEC - Cochabamba,2019-01-01 15:00:00,106.359
ELFEC - Cochabamba,2019-01-01 16:00:00,105.815
ELFEC - Cochabamba,2019-01-01 17:00:00,105.905
ELFEC - Cochabamba,2019-01-01 18:00:00,107.109
ELFEC - Cochabamba,2019-01-01 19:00:00,114.049
ELFEC - Cochabamba,2019-01-01 20:00:00,157.077
ELFEC - Cochabamba,2019-01-01 21:00:00,168.397
ELFEC - Cochabamba,2019-01-01 22:00:00,160.532
ELFEC - Cochabamba,2019-01-01 23:00:00,144.917
ELFEC - Cochabamba,2019-01-01 23:59:00,127.844
ELFEC - Chimore - Carrasco,2019-01-01 01:00:00,13.804
ELFEC - Chimore - Carrasco,2019-01-01 02:00:00,12.937
ELFEC - Chimore - Carrasco,2019-01-01 03:00:00,12.209
ELFEC - Chimore - Carrasco,2019-01-01 04:00:00,11.644
ELFEC - Chimore - Carrasco,2019-01-01 05:00:00,11.218
ELFEC - Chimore - Carrasco,2019-01-01 06:00:00,10.783
ELFEC - Chimore - Carrasco,2019-01-01 07:00:00,9.511
ELFEC - Chimore - Carrasco,2019-01-01 08:00:00,9.266
ELFEC - Chimore - Carrasco,2019-01-01 09:00:00,9.396
ELFEC - Chimore - Carrasco,2019-01-01 10:00:00,9.691
ELFEC - Chimore - Carrasco,2019-01-01 11:00:00,9.927
ELFEC - Chimore - Carrasco,2019-01-01 12:00:00,10.179
ELFEC - Chimore - Carrasco,2019-01-01 13:00:00,10.415
ELFEC - Chimore - Carrasco,2019-01-01 14:00:00,10.53
ELFEC - Chimore - Carrasco,2019-01-01 15:00:00,10.642
ELFEC - Chimore - Carrasco,2019-01-01 16:00:00,10.64
ELFEC - Chimore - Carrasco,2019-01-01 17:00:00,10.766
ELFEC - Chimore - Carrasco,2019-01-01 18:00:00,10.87
ELFEC - Chimore - Carrasco,2019-01-01 19:00:00,11.402
ELFEC - Chimore - Carrasco,2019-01-01 20:00:00,14.259
ELFEC - Chimore - Carrasco,2019-01-01 21:00:00,14.832
ELFEC - Chimore - Carrasco,2019-01-01 22:00:00,14.12
ELFEC - Chimore - Carrasco,2019-01-01 23:00:00,12.839
ELFEC - Chimore - Carrasco,2019-01-01 23:59:00,11.522
ENDE DEORURO - Jeruyo,2019-01-01 01:00:00,0.162
ENDE DEORURO - Jeruyo,2019-01-01 02:00:00,0.161
ENDE DEORURO - Jeruyo,2019-01-01 03:00:00,0.162
ENDE DEORURO - Jeruyo,2019-01-01 04:00:00,0.163
ENDE DEORURO - Jeruyo,2019-01-01 05:00:00,0.164
ENDE DEORURO - Jeruyo,2019-01-01 06:00:00,0.164
ENDE DEORURO - Jeruyo,2019-01-01 07:00:00,0.155
ENDE DEORURO - Jeruyo,2019-01-01 08:00:00,0.156
ENDE DEORURO - Jeruyo,2019-01-01 09:00:00,0.154
ENDE DEORURO - Jeruyo,2019-01-01 10:00:00,0.151
ENDE DEORURO - Jeruyo,2019-01-01 11:00:00,0.147
ENDE DEORURO - Jeruyo,2019-01-01 12:00:00,0.145
ENDE DEORURO - Jeruyo,2019-01-01 13:00:00,0.143
ENDE DEORURO - Jeruyo,2019-01-01 14:00:00,0.143
ENDE DEORURO - Jeruyo,2019-01-01 15:00:00,0.14
ENDE DEORURO - Jeruyo,2019-01-01 16:00:00,0.137
ENDE DEORURO - Jeruyo,2019-01-01 17:00:00,0.142
ENDE DEORURO - Jeruyo,2019-01-01 18:00:00,0.143
ENDE DEORURO - Jeruyo,2019-01-01 19:00:00,0.146
ENDE DEORURO - Jeruyo,2019-01-01 20:00:00,0.158
ENDE DEORURO - Jeruyo,2019-01-01 21:00:00,0.159
ENDE DEORURO - Jeruyo,2019-01-01 22:00:00,0.159
ENDE DEORURO - Jeruyo,2019-01-01 23:00:00,0.158
ENDE DEORURO - Jeruyo,2019-01-01 23:59:00,0.158
ENDE DEORURO - Oruro,2019-01-01 01:00:00,43.039
ENDE DEORURO - Oruro,2019-01-01 02:00:00,38.252
ENDE DEORURO - Oruro,2019-01-01 03:00:00,34.46
ENDE DEORURO - Oruro,2019-01-01 04:00:00,32.58
ENDE DEORURO - Oruro,2019-01-01 05:00:00,30.887
ENDE DEORURO - Oruro,2019-01-01 06:00:00,28.697
ENDE DEORURO - Oruro,2019-01-01 07:00:00,23.765
ENDE DEORURO - Oruro,2019-01-01 08:00:00,23.131
ENDE DEORURO - Oruro,2019-01-01 09:00:00,23.773
ENDE DEORURO - Oruro,2019-01-01 10:00:00,25.032
ENDE DEORURO - Oruro,2019-01-01 11:00:00,26.283
ENDE DEORURO - Oruro,2019-01-01 12:00:00,26.064
ENDE DEORURO - Oruro,2019-01-01 13:00:00,25.972
ENDE DEORURO - Oruro,2019-01-01 14:00:00,26.084
ENDE DEORURO - Oruro,2019-01-01 15:00:00,25.872
ENDE DEORURO - Oruro,2019-01-01 16:00:00,27.304
ENDE DEORURO - Oruro,2019-01-01 17:00:00,27.869
ENDE DEORURO - Oruro,2019-01-01 18:00:00,28.211
ENDE DEORURO - Oruro,2019-01-01 19:00:00,30.975
ENDE DEORURO - Oruro,2019-01-01 20:00:00,39.44
ENDE DEORURO - Oruro,2019-01-01 21:00:00,43.827
ENDE DEORURO - Oruro,2019-01-01 22:00:00,41.991
ENDE DEORURO - Oruro,2019-01-01 23:00:00,37.982
ENDE DEORURO - Oruro,2019-01-01 23:59:00,33.876
ENDE DEORURO - Catavi,2019-01-01 01:00:00,15.233
ENDE DEORURO - Catavi,2019-01-01 02:00:00,13.423
ENDE DEORURO - Catavi,2019-01-01 03:00:00,11.798
ENDE DEORURO - Catavi,2019-01-01 04:00:00,10.62
ENDE DEORURO - Catavi,2019-01-01 05:00:00,10.52
ENDE DEORURO - Catavi,2019-01-01 06:00:00,10.035
ENDE DEORURO - Catavi,2019-01-01 07:00:00,9.44
ENDE DEORURO - Catavi,2019-01-01 08:00:00,9.005
ENDE DEORURO - Catavi,2019-01-01 09:00:00,9.063
ENDE DEORURO - Catavi,2019-01-01 10:00:00,8.538
ENDE DEORURO - Catavi,2019-01-01 11:00:00,8.383
ENDE DEORURO - Catavi,2019-01-01 12:00:00,8.495
ENDE DEORURO - Catavi,2019-01-01 13:00:00,8.12
ENDE DEORURO - Catavi,2019-01-01 14:00:00,8.583
ENDE DEORURO - Catavi,2019-01-01 15:00:00,8.74
ENDE DEORURO - Catavi,2019-01-01 16:00:00,8.32
ENDE DEORURO - Catavi,2019-01-01 17:00:00,8.433
ENDE DEORURO - Catavi,2019-01-01 18:00:00,9.048
ENDE DEORURO - Catavi,2019-01-01 19:00:00,8.983
ENDE DEORURO - Catavi,2019-01-01 20:00:00,12.693
ENDE DEORURO - Catavi,2019-01-01 21:00:00,14.115
ENDE DEORURO - Catavi,2019-01-01 22:00:00,13.353
ENDE DEORURO - Catavi,2019-01-01 23:00:00,12.308
ENDE DEORURO - Catavi,2019-01-01 23:59:00,10.55
CESSA - Sucre,2019-01-01 01:00:00,43.695
CESSA - Sucre,2019-01-01 02:00:00,40.413
CESSA - Sucre,2019-01-01 03:00:00,37.527
CESSA - Sucre,2019-01-01 04:00:00,34.419
CESSA - Sucre,2019-01-01 05:00:00,32.236
CESSA - Sucre,2019-01-01 06:00:00,30.451
CESSA - Sucre,2019-01-01 07:00:00,27.189
CESSA - Sucre,2019-01-01 08:00:00,27.881
CESSA - Sucre,2019-01-01 09:00:00,29.016
CESSA - Sucre,2019-01-01 10:00:00,30.484
CESSA - Sucre,2019-01-01 11:00:00,31.775
CESSA - Sucre,2019-01-01 12:00:00,32.769
CESSA - Sucre,2019-01-01 13:00:00,32.34
CESSA - Sucre,2019-01-01 14:00:00,30.797
CESSA - Sucre,2019-01-01 15:00:00,31.405
CESSA - Sucre,2019-01-01 16:00:00,33.477
CESSA - Sucre,2019-01-01 17:00:00,30.105
CESSA - Sucre,2019-01-01 18:00:00,27.518
CESSA - Sucre,2019-01-01 19:00:00,28.901
CESSA - Sucre,2019-01-01 20:00:00,37.209
CESSA - Sucre,2019-01-01 21:00:00,38.736
CESSA - Sucre,2019-01-01 22:00:00,38.633
CESSA - Sucre,2019-01-01 23:00:00,34.448
CESSA - Sucre,2019-01-01 23:59:00,31.495
CESSA - Mariaca,2019-01-01 01:00:00,0.0
CESSA - Mariaca,2019-01-01 02:00:00,0.0
CESSA - Mariaca,2019-01-01 03:00:00,0.0
CESSA - Mariaca,2019-01-01 04:00:00,0.0
CESSA - Mariaca,2019-01-01 05:00:00,0.0
CESSA - Mariaca,2019-01-01 06:00:00,0.0
CESSA - Mariaca,2019-01-01 07:00:00,0.0
CESSA - Mariaca,2019-01-01 08:00:00,0.0
CESSA - Mariaca,2019-01-01 09:00:00,0.0
CESSA - Mariaca,2019-01-01 10:00:00,0.0
CESSA - Mariaca,2019-01-01 11:00:00,0.0
CESSA - Mariaca,2019-01-01 12:00:00,0.0
CESSA - Mariaca,2019-01-01 13:00:00,0.0
CESSA - Mariaca,2019-01-01 14:00:00,0.0
CESSA - Mariaca,2019-01-01 15:00:00,0.0
CESSA - Mariaca,2019-01-01 16:00:00,0.0
CESSA - Mariaca,2019-01-01 17:00:00,0.0
CESSA - Mariaca,2019-01-01 18:00:00,0.0
CESSA - Mariaca,2019-01-01 19:00:00,0.0
CESSA - Mariaca,2019-01-01 20:00:00,0.0
CESSA - Mariaca,2019-01-01 21:00:00,0.0
CESSA - Mariaca,2019-01-01 22:00:00,0.0
CESSA - Mariaca,2019-01-01 23:00:00,0.0
CESSA - Mariaca,2019-01-01 23:59:00,0.0
SEPSA - Potosi,2019-01-01 01:00:00,19.742
SEPSA - Potosi,2019-01-01 02:00:00,17.298
SEPSA - Potosi,2019-01-01 03:00:00,14.955
SEPSA - Potosi,2019-01-01 04:00:00,13.469
SEPSA - Potosi,2019-01-01 05:00:00,12.907
SEPSA - Potosi,2019-01-01 06:00:00,12.016
SEPSA - Potosi,2019-01-01 07:00:00,9.791
SEPSA - Potosi,2019-01-01 08:00:00,9.766
SEPSA - Potosi,2019-01-01 09:00:00,11.082
SEPSA - Potosi,2019-01-01 10:00:00,12.384
SEPSA - Potosi,2019-01-01 11:00:00,13.111
SEPSA - Potosi,2019-01-01 12:00:00,13.516
SEPSA - Potosi,2019-01-01 13:00:00,13.357
SEPSA - Potosi,2019-01-01 14:00:00,13.019
SEPSA - Potosi,2019-01-01 15:00:00,12.558
SEPSA - Potosi,2019-01-01 16:00:00,12.685
SEPSA - Potosi,2019-01-01 17:00:00,13.054
SEPSA - Potosi,2019-01-01 18:00:00,13.364
SEPSA - Potosi,2019-01-01 19:00:00,14.185
SEPSA - Potosi,2019-01-01 20:00:00,19.348
SEPSA - Potosi,2019-01-01 21:00:00,21.518
SEPSA - Potosi,2019-01-01 22:00:00,20.795
SEPSA - Potosi,2019-01-01 23:00:00,18.851
SEPSA - Potosi,2019-01-01 23:59:00,16.612
SEPSA - Punutuma,2019-01-01 01:00:00,3.28
SEPSA - Punutuma,2019-01-01 02:00:00,3.62
SEPSA - Punutuma,2019-01-01 03:00:00,3.881
SEPSA - Punutuma,2019-01-01 04:00:00,3.89
SEPSA - Punutuma,2019-01-01 05:00:00,3.883
SEPSA - Punutuma,2019-01-01 06:00:00,3.483
SEPSA - Punutuma,2019-01-01 07:00:00,3.143
SEPSA - Punutuma,2019-01-01 08:00:00,2.772
SEPSA - Punutuma,2019-01-01 09:00:00,2.544
SEPSA - Punutuma,2019-01-01 10:00:00,2.446
SEPSA - Punutuma,2019-01-01 11:00:00,2.258
SEPSA - Punutuma,2019-01-01 12:00:00,2.303
SEPSA - Punutuma,2019-01-01 13:00:00,1.866
SEPSA - Punutuma,2019-01-01 14:00:00,1.479
SEPSA - Punutuma,2019-01-01 15:00:00,1.29
SEPSA - Punutuma,2019-01-01 16:00:00,1.158
SEPSA - Punutuma,2019-01-01 17:00:00,1.15
SEPSA - Punutuma,2019-01-01 18:00:00,1.216
SEPSA - Punutuma,2019-01-01 19:00:00,1.456
SEPSA - Punutuma,2019-01-01 20:00:00,1.868
SEPSA - Punutuma,2019-01-01 21:00:00,2.176
SEPSA - Punutuma,2019-01-01 22:00:00,2.101
SEPSA - Punutuma,2019-01-01 23:00:00,1.852
SEPSA - Punutuma,2019-01-01 23:59:00,1.734
SEPSA - Atocha,2019-01-01 01:00:00,8.743
SEPSA - Atocha,2019-01-01 02:00:00,8.154
SEPSA - Atocha,2019-01-01 03:00:00,7.599
SEPSA - Atocha,2019-01-01 04:00:00,7.063
SEPSA - Atocha,2019-01-01 05:00:00,6.78
SEPSA - Atocha,2019-01-01 06:00:00,6.253
SEPSA - Atocha,2019-01-01 07:00:00,5.58
SEPSA - Atocha,2019-01-01 08:00:00,5.608
SEPSA - Atocha,2019-01-01 09:00:00,6.111
SEPSA - Atocha,2019-01-01 10:00:00,6.501
SEPSA - Atocha,2019-01-01 11:00:00,6.618
SEPSA - Atocha,2019-01-01 12:00:00,6.639
SEPSA - Atocha,2019-01-01 13:00:00,6.249
SEPSA - Atocha,2019-01-01 14:00:00,6.261
SEPSA - Atocha,2019-01-01 15:00:00,6.349
SEPSA - Atocha,2019-01-01 16:00:00,6.351
SEPSA - Atocha,2019-01-01 17:00:00,6.396
SEPSA - Atocha,2019-01-01 18:00:00,6.458
SEPSA - Atocha,2019-01-01 19:00:00,6.522
SEPSA - Atocha,2019-01-01 20:00:00,8.341
SEPSA - Atocha,2019-01-01 21:00:00,9.239
SEPSA - Atocha,2019-01-01 22:00:00,8.908
SEPSA - Atocha,2019-01-01 23:00:00,8.166
SEPSA - Atocha,2019-01-01 23:59:00,7.37
SEPSA - Don Diego,2019-01-01 01:00:00,4.088
SEPSA - Don Diego,2019-01-01 02:00:00,3.747
SEPSA - Don Diego,2019-01-01 03:00:00,3.577
SEPSA - Don Diego,2019-01-01 04:00:00,3.499
SEPSA - Don Diego,2019-01-01 05:00:00,3.518
SEPSA - Don Diego,2019-01-01 06:00:00,3.455
SEPSA - Don Diego,2019-01-01 07:00:00,2.964
SEPSA - Don Diego,2019-01-01 08:00:00,2.4
SEPSA - Don Diego,2019-01-01 09:00:00,1.449
SEPSA - Don Diego,2019-01-01 10:00:00,1.425
SEPSA - Don Diego,2019-01-01 11:00:00,1.424
SEPSA - Don Diego,2019-01-01 12:00:00,1.451
SEPSA - Don Diego,2019-01-01 13:00:00,1.437
SEPSA - Don Diego,2019-01-01 14:00:00,1.429
SEPSA - Don Diego,2019-01-01 15:00:00,1.519
SEPSA - Don Diego,2019-01-01 16:00:00,1.478
SEPSA - Don Diego,2019-01-01 17:00:00,1.471
SEPSA - Don Diego,2019-01-01 18:00:00,1.532
SEPSA - Don Diego,2019-01-01 19:00:00,1.707
SEPSA - Don Diego,2019-01-01 20:00:00,2.87
SEPSA - Don Diego,2019-01-01 21:00:00,3.218
SEPSA - Don Diego,2019-01-01 22:00:00,2.793
SEPSA - Don Diego,2019-01-01 23:00:00,2.328
SEPSA - Don Diego,2019-01-01 23:59:00,2.078
ENDE DELBENI (3),2019-01-01 01:00:00,22.328
ENDE DELBENI (3),2019-01-01 02:00:00,21.544
ENDE DELBENI (3),2019-01-01 03:00:00,20.487
ENDE DELBENI (3),2019-01-01 04:00:00,19.428
ENDE DELBENI (3),2019-01-01 05:00:00,18.453
ENDE DELBENI (3),2019-01-01 06:00:00,17.518
ENDE DELBENI (3),2019-01-01 07:00:00,15.561
ENDE DELBENI (3),2019-01-01 08:00:00,15.681
ENDE DELBENI (3),2019-01-01 09:00:00,16.321
ENDE DELBENI (3),2019-01-01 10:00:00,17.273
ENDE DELBENI (3),2019-01-01 11:00:00,18.331
ENDE DELBENI (3),2019-01-01 12:00:00,19.37
ENDE DELBENI (3),2019-01-01 13:00:00,19.888
ENDE DELBENI (3),2019-01-01 14:00:00,20.381
ENDE DELBENI (3),2019-01-01 15:00:00,21.089
ENDE DELBENI (3),2019-01-01 16:00:00,21.56
ENDE DELBENI (3),2019-01-01 17:00:00,21.308
ENDE DELBENI (3),2019-01-01 18:00:00,20.767
ENDE DELBENI (3),2019-01-01 19:00:00,20.755
ENDE DELBENI (3),2019-01-01 20:00:00,24.77
ENDE DELBENI (3),2019-01-01 21:00:00,25.698
ENDE DELBENI (3),2019-01-01 22:00:00,25.365
ENDE DELBENI (3),2019-01-01 23:00:00,24.48
ENDE DELBENI (3),2019-01-01 23:59:00,22.423
ENDE - Varios (2),2019-01-01 01:00:00,11.059
ENDE - Varios (2),2019-01-01 02:00:00,11.121
ENDE - Varios (2),2019-01-01 03:00:00,10.793
ENDE - Varios (2),2019-01-01 04:00:00,10.463
ENDE - Varios (2),2019-01-01 05:00:00,10.45
ENDE - Varios (2),2019-01-01 06:00:00,10.456
ENDE - Varios (2),2019-01-01 07:00:00,9.902
ENDE - Varios (2),2019-01-01 08:00:00,10.003
ENDE - Varios (2),2019-01-01 09:00:00,10.112
ENDE - Varios (2),2019-01-01 10:00:00,10.403
ENDE - Varios (2),2019-01-01 11:00:00,10.128
ENDE - Varios (2),2019-01-01 12:00:00,10.254
ENDE - Varios (2),2019-01-01 13:00:00,10.14
ENDE - Varios (2),2019-01-01 14:00:00,9.983
ENDE - Varios (2),2019-01-01 15:00:00,10.118
ENDE - Varios (2),2019-01-01 16:00:00,10.071
ENDE - Varios (2),2019-01-01 17:00:00,10.152
ENDE - Varios (2),2019-01-01 18:00:00,10.342
ENDE - Varios (2),2019-01-01 19:00:00,10.467
ENDE - Varios (2),2019-01-01 20:00:00,11.575
ENDE - Varios (2),2019-01-01 21:00:00,12.341
ENDE - Varios (2),2019-01-01 22:00:00,11.865
ENDE - Varios (2),2019-01-01 23:00:00,11.255
ENDE - Varios (2),2019-01-01 23:59:00,10.659
SETAR - Tarija,2019-01-01 01:00:00,27.659
SETAR - Tarija,2019-01-01 02:00:00,25.542
SETAR - Tarija,2019-01-01 03:00:00,23.566
SETAR - Tarija,2019-01-01 04:00:00,22.023
SETAR - Tarija,2019-01-01 05:00:00,21.173
SETAR - Tarija,2019-01-01 06:00:00,19.101
