agente,hora,demanda
SANTA CRUZ,2007-01-01 01:00:00,193.6
SANTA CRUZ,2007-01-01 02:00:00,179.2
SANTA CRUZ,2007-01-01 03:00:00,165.9
SANTA CRUZ,2007-01-01 04:00:00,154.8
SANTA CRUZ,2007-01-01 05:00:00,148.3
SANTA CRUZ,2007-01-01 06:00:00,135.2
SANTA CRUZ,2007-01-01 07:00:00,112.7
SANTA CRUZ,2007-01-01 08:00:00,109.3
SANTA CRUZ,2007-01-01 09:00:00,113.2
SANTA CRUZ,2007-01-01 10:00:00,119.1
SANTA CRUZ,2007-01-01 11:00:00,123.9
SANTA CRUZ,2007-01-01 12:00:00,130.1
SANTA CRUZ,2007-01-01 13:00:00,132.8
SANTA CRUZ,2007-01-01 14:00:00,134.7
SANTA CRUZ,2007-01-01 15:00:00,138.9
SANTA CRUZ,2007-01-01 16:00:00,141.7
SANTA CRUZ,2007-01-01 17:00:00,139.3
SANTA CRUZ,2007-01-01 18:00:00,138.4
SANTA CRUZ,2007-01-01 19:00:00,146.4
SANTA CRUZ,2007-01-01 20:00:00,200.3
SANTA CRUZ,2007-01-01 21:00:00,211.1
SANTA CRUZ,2007-01-01 22:00:00,205.3
SANTA CRUZ,2007-01-01 23:00:00,187.8
SANTA CRUZ,2007-01-01 23:59:00,167.1
LA PAZ,2007-01-01 01:00:00,180.2
LA PAZ,2007-01-01 02:00:00,145.5
LA PAZ,2007-01-01 03:00:00,115.3
LA PAZ,2007-01-01 04:00:00,99.1
LA PAZ,2007-01-01 05:00:00,91.7
LA PAZ,2007-01-01 06:00:00,85.9
LA PAZ,2007-01-01 07:00:00,74.3
LA PAZ,2007-01-01 08:00:00,79.6
LA PAZ,2007-01-01 09:00:00,85.1
LA PAZ,2007-01-01 10:00:00,93.8
LA PAZ,2007-01-01 11:00:00,99.2
LA PAZ,2007-01-01 12:00:00,104.0
LA PAZ,2007-01-01 13:00:00,102.3
LA PAZ,2007-01-01 14:00:00,98.4
LA PAZ,2007-01-01 15:00:00,94.5
LA PAZ,2007-01-01 16:00:00,91.1
LA PAZ,2007-01-01 17:00:00,90.1
LA PAZ,2007-01-01 18:00:00,96.8
LA PAZ,2007-01-01 19:00:00,123.5
LA PAZ,2007-01-01 20:00:00,167.7
LA PAZ,2007-01-01 21:00:00,185.7
LA PAZ,2007-01-01 22:00:00,171.5
LA PAZ,2007-01-01 23:00:00,140.9
LA PAZ,2007-01-01 23:59:00,111.6
COCHABAMBA,2007-01-01 01:00:00,101.1
COCHABAMBA,2007-01-01 02:00:00,87.9
COCHABAMBA,2007-01-01 03:00:00,76.6
COCHABAMBA,2007-01-01 04:00:00,69.5
COCHABAMBA,2007-01-01 05:00:00,65.9
COCHABAMBA,2007-01-01 06:00:00,60.6
COCHABAMBA,2007-01-01 07:00:00,49.4
COCHABAMBA,2007-01-01 08:00:00,50.6
COCHABAMBA,2007-01-01 09:00:00,53.8
COCHABAMBA,2007-01-01 10:00:00,57.4
COCHABAMBA,2007-01-01 11:00:00,59.3
COCHABAMBA,2007-01-01 12:00:00,60.9
COCHABAMBA,2007-01-01 13:00:00,60.5
COCHABAMBA,2007-01-01 14:00:00,59.3
COCHABAMBA,2007-01-01 15:00:00,58.9
COCHABAMBA,2007-01-01 16:00:00,58.8
COCHABAMBA,2007-01-01 17:00:00,58.7
COCHABAMBA,2007-01-01 18:00:00,58.6
COCHABAMBA,2007-01-01 19:00:00,64.7
COCHABAMBA,2007-01-01 20:00:00,99.4
COCHABAMBA,2007-01-01 21:00:00,111.1
COCHABAMBA,2007-01-01 22:00:00,104.4
COCHABAMBA,2007-01-01 23:00:00,89.8
COCHABAMBA,2007-01-01 23:59:00,74.6
ORURO,2007-01-01 01:00:00,36.5
ORURO,2007-01-01 02:00:00,32.1
ORURO,2007-01-01 03:00:00,27.3
ORURO,2007-01-01 04:00:00,24.5
ORURO,2007-01-01 05:00:00,23.4
ORURO,2007-01-01 06:00:00,22.8
ORURO,2007-01-01 07:00:00,20.3
ORURO,2007-01-01 08:00:00,20.0
ORURO,2007-01-01 09:00:00,20.7
ORURO,2007-01-01 10:00:00,21.9
ORURO,2007-01-01 11:00:00,22.9
ORURO,2007-01-01 12:00:00,23.4
ORURO,2007-01-01 13:00:00,22.6
ORURO,2007-01-01 14:00:00,22.1
ORURO,2007-01-01 15:00:00,22.0
ORURO,2007-01-01 16:00:00,21.1
ORURO,2007-01-01 17:00:00,21.9
ORURO,2007-01-01 18:00:00,23.9
ORURO,2007-01-01 19:00:00,28.3
ORURO,2007-01-01 20:00:00,34.1
ORURO,2007-01-01 21:00:00,36.1
ORURO,2007-01-01 22:00:00,35.5
ORURO,2007-01-01 23:00:00,31.3
ORURO,2007-01-01 23:59:00,26.2
SUCRE,2007-01-01 01:00:00,21.6
SUCRE,2007-01-01 02:00:00,19.0
SUCRE,2007-01-01 03:00:00,16.8
SUCRE,2007-01-01 04:00:00,15.4
SUCRE,2007-01-01 05:00:00,14.9
SUCRE,2007-01-01 06:00:00,14.2
SUCRE,2007-01-01 07:00:00,12.7
SUCRE,2007-01-01 08:00:00,13.4
SUCRE,2007-01-01 09:00:00,14.2
SUCRE,2007-01-01 10:00:00,13.1
SUCRE,2007-01-01 11:00:00,13.0
SUCRE,2007-01-01 12:00:00,13.2
SUCRE,2007-01-01 13:00:00,12.9
SUCRE,2007-01-01 14:00:00,12.7
SUCRE,2007-01-01 15:00:00,13.1
SUCRE,2007-01-01 16:00:00,13.3
SUCRE,2007-01-01 17:00:00,13.3
SUCRE,2007-01-01 18:00:00,14.4
SUCRE,2007-01-01 19:00:00,15.5
SUCRE,2007-01-01 20:00:00,19.4
SUCRE,2007-01-01 21:00:00,22.8
SUCRE,2007-01-01 22:00:00,21.5
SUCRE,2007-01-01 23:00:00,19.1
SUCRE,2007-01-01 23:59:00,16.1
POTOSI,2007-01-01 01:00:00,11.5
POTOSI,2007-01-01 02:00:00,9.1
POTOSI,2007-01-01 03:00:00,7.5
POTOSI,2007-01-01 04:00:00,6.4
POTOSI,2007-01-01 05:00:00,5.9
POTOSI,2007-01-01 06:00:00,5.2
POTOSI,2007-01-01 07:00:00,4.3
POTOSI,2007-01-01 08:00:00,4.9
POTOSI,2007-01-01 09:00:00,5.7
POTOSI,2007-01-01 10:00:00,6.3
POTOSI,2007-01-01 11:00:00,7.0
POTOSI,2007-01-01 12:00:00,6.9
POTOSI,2007-01-01 13:00:00,6.4
POTOSI,2007-01-01 14:00:00,6.2
POTOSI,2007-01-01 15:00:00,7.1
POTOSI,2007-01-01 16:00:00,6.7
POTOSI,2007-01-01 17:00:00,6.4
POTOSI,2007-01-01 18:00:00,6.9
POTOSI,2007-01-01 19:00:00,8.6
POTOSI,2007-01-01 20:00:00,11.7
POTOSI,2007-01-01 21:00:00,12.5
POTOSI,2007-01-01 22:00:00,11.4
POTOSI,2007-01-01 23:00:00,9.1
POTOSI,2007-01-01 23:59:00,7.0
PUNUTUMA (1),2007-01-01 01:00:00,8.4
PUNUTUMA (1),2007-01-01 02:00:00,7.6
PUNUTUMA (1),2007-01-01 03:00:00,6.8
PUNUTUMA (1),2007-01-01 04:00:00,6.2
PUNUTUMA (1),2007-01-01 05:00:00,5.8
PUNUTUMA (1),2007-01-01 06:00:00,5.6
PUNUTUMA (1),2007-01-01 07:00:00,5.2
PUNUTUMA (1),2007-01-01 08:00:00,5.1
PUNUTUMA (1),2007-01-01 09:00:00,4.9
PUNUTUMA (1),2007-01-01 10:00:00,5.3
PUNUTUMA (1),2007-01-01 11:00:00,5.7
PUNUTUMA (1),2007-01-01 12:00:00,5.5
PUNUTUMA (1),2007-01-01 13:00:00,5.4
PUNUTUMA (1),2007-01-01 14:00:00,5.0
PUNUTUMA (1),2007-01-01 15:00:00,5.4
PUNUTUMA (1),2007-01-01 16:00:00,5.3
PUNUTUMA (1),2007-01-01 17:00:00,5.1
PUNUTUMA (1),2007-01-01 18:00:00,5.8
PUNUTUMA (1),2007-01-01 19:00:00,6.7
PUNUTUMA (1),2007-01-01 20:00:00,8.0
PUNUTUMA (1),2007-01-01 21:00:00,8.3
PUNUTUMA (1),2007-01-01 22:00:00,7.8
PUNUTUMA (1),2007-01-01 23:00:00,6.8
PUNUTUMA (1),2007-01-01 23:59:00,6.0
SAN CRISTOBAL,2007-01-01 01:00:00,0.3
SAN CRISTOBAL,2007-01-01 02:00:00,0.3
SAN CRISTOBAL,2007-01-01 03:00:00,0.3
SAN CRISTOBAL,2007-01-01 04:00:00,0.3
SAN CRISTOBAL,2007-01-01 05:00:00,0.3
SAN CRISTOBAL,2007-01-01 06:00:00,0.3
SAN CRISTOBAL,2007-01-01 07:00:00,0.3
SAN CRISTOBAL,2007-01-01 08:00:00,0.3
SAN CRISTOBAL,2007-01-01 09:00:00,0.3
SAN CRISTOBAL,2007-01-01 10:00:00,0.3
SAN CRISTOBAL,2007-01-01 11:00:00,0.3
SAN CRISTOBAL,2007-01-01 12:00:00,0.3
SAN CRISTOBAL,2007-01-01 13:00:00,0.3
SAN CRISTOBAL,2007-01-01 14:00:00,0.3
SAN CRISTOBAL,2007-01-01 15:00:00,0.3
SAN CRISTOBAL,2007-01-01 16:00:00,0.3
SAN CRISTOBAL,2007-01-01 17:00:00,0.3
SAN CRISTOBAL,2007-01-01 18:00:00,0.4
SAN CRISTOBAL,2007-01-01 19:00:00,0.3
SAN CRISTOBAL,2007-01-01 20:00:00,0.6
SAN CRISTOBAL,2007-01-01 21:00:00,0.4
SAN CRISTOBAL,2007-01-01 22:00:00,0.3
SAN CRISTOBAL,2007-01-01 23:00:00,0.3
SAN CRISTOBAL,2007-01-01 23:59:00,0.3
C. NO REGULADOS,2007-01-01 01:00:00,11.9
C. NO REGULADOS,2007-01-01 02:00:00,10.4
C. NO REGULADOS,2007-01-01 03:00:00,10.3
C. NO REGULADOS,2007-01-01 04:00:00,9.9
C. NO REGULADOS,2007-01-01 05:00:00,9.6
C. NO REGULADOS,2007-01-01 06:00:00,9.7
C. NO REGULADOS,2007-01-01 07:00:00,9.6
C. NO REGULADOS,2007-01-01 08:00:00,7.8
C. NO REGULADOS,2007-01-01 09:00:00,8.4
C. NO REGULADOS,2007-01-01 10:00:00,9.1
C. NO REGULADOS,2007-01-01 11:00:00,9.2
C. NO REGULADOS,2007-01-01 12:00:00,9.2
C. NO REGULADOS,2007-01-01 13:00:00,9.0
C. NO REGULADOS,2007-01-01 14:00:00,9.1
C. NO REGULADOS,2007-01-01 15:00:00,9.5
C. NO REGULADOS,2007-01-01 16:00:00,9.8
C. NO REGULADOS,2007-01-01 17:00:00,9.6
C. NO REGULADOS,2007-01-01 18:00:00,9.4
C. NO REGULADOS,2007-01-01 19:00:00,9.1
C. NO REGULADOS,2007-01-01 20:00:00,8.7
C. NO REGULADOS,2007-01-01 21:00:00,8.6
C. NO REGULADOS,2007-01-01 22:00:00,8.9
C. NO REGULADOS,2007-01-01 23:00:00,7.7
C. NO REGULADOS,2007-01-01 23:59:00,7.2
VARIOS (2),2007-01-01 01:00:00,7.5
VARIOS (2),2007-01-01 02:00:00,7.0
VARIOS (2),2007-01-01 03:00:00,6.4
VARIOS (2),2007-01-01 04:00:00,6.1
VARIOS (2),2007-01-01 05:00:00,6.3
VARIOS (2),2007-01-01 06:00:00,6.1
VARIOS (2),2007-01-01 07:00:00,5.2
VARIOS (2),2007-01-01 08:00:00,5.0
VARIOS (2),2007-01-01 09:00:00,4.9
VARIOS (2),2007-01-01 10:00:00,4.9
VARIOS (2),2007-01-01 11:00:00,4.9
VARIOS (2),2007-01-01 12:00:00,5.2
VARIOS (2),2007-01-01 13:00:00,5.3
VARIOS (2),2007-01-01 14:00:00,5.2
VARIOS (2),2007-01-01 15:00:00,5.2
VARIOS (2),2007-01-01 16:00:00,5.2
VARIOS (2),2007-01-01 17:00:00,5.2
