agente,hora,demanda
DELAPAZ - La Paz,2018-01-01 10:00:00,124.939
DELAPAZ - La Paz,2018-01-01 11:00:00,128.557
DELAPAZ - La Paz,2018-01-01 12:00:00,130.361
DELAPAZ - La Paz,2018-01-01 13:00:00,129.71
DELAPAZ - La Paz,2018-01-01 14:00:00,127.413
DELAPAZ - La Paz,2018-01-01 15:00:00,125.947
DELAPAZ - La Paz,2018-01-01 16:00:00,126.644
DELAPAZ - La Paz,2018-01-01 17:00:00,127.637
DELAPAZ - La Paz,2018-01-01 18:00:00,128.308
DELAPAZ - La Paz,2018-01-01 19:00:00,138.014
DELAPAZ - La Paz,2018-01-01 20:00:00,174.944
DELAPAZ - La Paz,2018-01-01 21:00:00,186.392
DELAPAZ - La Paz,2018-01-01 22:00:00,178.154
DELAPAZ - La Paz,2018-01-01 23:00:00,163.87
DELAPAZ - La Paz,2018-01-01 23:59:00,147.407
DELAPAZ - San Buenaventura,2018-01-01 01:00:00,0.791
DELAPAZ - San Buenaventura,2018-01-01 02:00:00,0.734
DELAPAZ - San Buenaventura,2018-01-01 03:00:00,0.676
DELAPAZ - San Buenaventura,2018-01-01 04:00:00,0.634
DELAPAZ - San Buenaventura,2018-01-01 05:00:00,0.599
DELAPAZ - San Buenaventura,2018-01-01 06:00:00,0.569
DELAPAZ - San Buenaventura,2018-01-01 07:00:00,0.504
DELAPAZ - San Buenaventura,2018-01-01 08:00:00,0.484
DELAPAZ - San Buenaventura,2018-01-01 09:00:00,0.481
DELAPAZ - San Buenaventura,2018-01-01 10:00:00,0.493
DELAPAZ - San Buenaventura,2018-01-01 11:00:00,0.506
DELAPAZ - San Buenaventura,2018-01-01 12:00:00,0.536
DELAPAZ - San Buenaventura,2018-01-01 13:00:00,0.559
DELAPAZ - San Buenaventura,2018-01-01 14:00:00,0.568
DELAPAZ - San Buenaventura,2018-01-01 15:00:00,0.567
DELAPAZ - San Buenaventura,2018-01-01 16:00:00,0.583
DELAPAZ - San Buenaventura,2018-01-01 17:00:00,0.581
DELAPAZ - San Buenaventura,2018-01-01 18:00:00,0.572
DELAPAZ - San Buenaventura,2018-01-01 19:00:00,0.58
DELAPAZ - San Buenaventura,2018-01-01 20:00:00,0.777
DELAPAZ - San Buenaventura,2018-01-01 21:00:00,0.852
DELAPAZ - San Buenaventura,2018-01-01 22:00:00,0.814
DELAPAZ - San Buenaventura,2018-01-01 23:00:00,0.724
DELAPAZ - San Buenaventura,2018-01-01 23:59:00,0.621
DELAPAZ - Cumbre,2018-01-01 01:00:00,44.676
DELAPAZ - Cumbre,2018-01-01 02:00:00,32.285
DELAPAZ - Cumbre,2018-01-01 03:00:00,23.282
DELAPAZ - Cumbre,2018-01-01 04:00:00,19.454
DELAPAZ - Cumbre,2018-01-01 05:00:00,18.409
DELAPAZ - Cumbre,2018-01-01 06:00:00,17.869
DELAPAZ - Cumbre,2018-01-01 07:00:00,12.244
DELAPAZ - Cumbre,2018-01-01 08:00:00,12.472
DELAPAZ - Cumbre,2018-01-01 09:00:00,18.219
DELAPAZ - Cumbre,2018-01-01 10:00:00,26.874
DELAPAZ - Cumbre,2018-01-01 11:00:00,31.779
DELAPAZ - Cumbre,2018-01-01 12:00:00,34.735
DELAPAZ - Cumbre,2018-01-01 13:00:00,35.368
DELAPAZ - Cumbre,2018-01-01 14:00:00,33.5
DELAPAZ - Cumbre,2018-01-01 15:00:00,30.858
DELAPAZ - Cumbre,2018-01-01 16:00:00,29.717
DELAPAZ - Cumbre,2018-01-01 17:00:00,30.158
DELAPAZ - Cumbre,2018-01-01 18:00:00,31.934
DELAPAZ - Cumbre,2018-01-01 19:00:00,35.206
DELAPAZ - Cumbre,2018-01-01 20:00:00,56.981
DELAPAZ - Cumbre,2018-01-01 21:00:00,64.812
DELAPAZ - Cumbre,2018-01-01 22:00:00,61.607
DELAPAZ - Cumbre,2018-01-01 23:00:00,47.166
DELAPAZ - Cumbre,2018-01-01 23:59:00,30.026
ELFEC - Cochabamba,2018-01-01 01:00:00,152.235
ELFEC - Cochabamba,2018-01-01 02:00:00,138.489
ELFEC - Cochabamba,2018-01-01 03:00:00,124.798
ELFEC - Cochabamba,2018-01-01 04:00:00,116.579
ELFEC - Cochabamba,2018-01-01 05:00:00,111.748
ELFEC - Cochabamba,2018-01-01 06:00:00,107.949
ELFEC - Cochabamba,2018-01-01 07:00:00,88.283
ELFEC - Cochabamba,2018-01-01 08:00:00,88.399
ELFEC - Cochabamba,2018-01-01 09:00:00,93.904
ELFEC - Cochabamba,2018-01-01 10:00:00,100.162
ELFEC - Cochabamba,2018-01-01 11:00:00,104.72
ELFEC - Cochabamba,2018-01-01 12:00:00,108.04
ELFEC - Cochabamba,2018-01-01 13:00:00,108.066
ELFEC - Cochabamba,2018-01-01 14:00:00,106.484
ELFEC - Cochabamba,2018-01-01 15:00:00,105.703
ELFEC - Cochabamba,2018-01-01 16:00:00,104.421
ELFEC - Cochabamba,2018-01-01 17:00:00,103.563
ELFEC - Cochabamba,2018-01-01 18:00:00,104.895
ELFEC - Cochabamba,2018-01-01 19:00:00,112.425
ELFEC - Cochabamba,2018-01-01 20:00:00,154.227
ELFEC - Cochabamba,2018-01-01 21:00:00,166.07
ELFEC - Cochabamba,2018-01-01 22:00:00,158.786
ELFEC - Cochabamba,2018-01-01 23:00:00,144.019
ELFEC - Cochabamba,2018-01-01 23:59:00,126.179
ELFEC - Chimore - Carrasco,2018-01-01 01:00:00,13.126
ELFEC - Chimore - Carrasco,2018-01-01 02:00:00,12.491
ELFEC - Chimore - Carrasco,2018-01-01 03:00:00,11.666
ELFEC - Chimore - Carrasco,2018-01-01 04:00:00,10.724
ELFEC - Chimore - Carrasco,2018-01-01 05:00:00,10.173
ELFEC - Chimore - Carrasco,2018-01-01 06:00:00,9.782
ELFEC - Chimore - Carrasco,2018-01-01 07:00:00,8.658
ELFEC - Chimore - Carrasco,2018-01-01 08:00:00,8.468
ELFEC - Chimore - Carrasco,2018-01-01 09:00:00,8.605
ELFEC - Chimore - Carrasco,2018-01-01 10:00:00,8.77
ELFEC - Chimore - Carrasco,2018-01-01 11:00:00,9.036
ELFEC - Chimore - Carrasco,2018-01-01 12:00:00,9.304
ELFEC - Chimore - Carrasco,2018-01-01 13:00:00,9.337
ELFEC - Chimore - Carrasco,2018-01-01 14:00:00,9.316
ELFEC - Chimore - Carrasco,2018-01-01 15:00:00,9.276
ELFEC - Chimore - Carrasco,2018-01-01 16:00:00,9.293
ELFEC - Chimore - Carrasco,2018-01-01 17:00:00,9.34
ELFEC - Chimore - Carrasco,2018-01-01 18:00:00,9.319
ELFEC - Chimore - Carrasco,2018-01-01 19:00:00,9.78
ELFEC - Chimore - Carrasco,2018-01-01 20:00:00,12.383
ELFEC - Chimore - Carrasco,2018-01-01 21:00:00,12.715
ELFEC - Chimore - Carrasco,2018-01-01 22:00:00,12.008
ELFEC - Chimore - Carrasco,2018-01-01 23:00:00,11.117
ELFEC - Chimore - Carrasco,2018-01-01 23:59:00,10.046
ENDE DEORURO - Oruro,2018-01-01 01:00:00,40.448
ENDE DEORURO - Oruro,2018-01-01 02:00:00,35.788
ENDE DEORURO - Oruro,2018-01-01 03:00:00,31.392
ENDE DEORURO - Oruro,2018-01-01 04:00:00,28.805
ENDE DEORURO - Oruro,2018-01-01 05:00:00,27.658
ENDE DEORURO - Oruro,2018-01-01 06:00:00,26.116
ENDE DEORURO - Oruro,2018-01-01 07:00:00,21.94
ENDE DEORURO - Oruro,2018-01-01 08:00:00,22.597
ENDE DEORURO - Oruro,2018-01-01 09:00:00,23.775
ENDE DEORURO - Oruro,2018-01-01 10:00:00,25.498
ENDE DEORURO - Oruro,2018-01-01 11:00:00,26.186
ENDE DEORURO - Oruro,2018-01-01 12:00:00,25.896
ENDE DEORURO - Oruro,2018-01-01 13:00:00,26.81
ENDE DEORURO - Oruro,2018-01-01 14:00:00,26.412
ENDE DEORURO - Oruro,2018-01-01 15:00:00,26.119
ENDE DEORURO - Oruro,2018-01-01 16:00:00,26.509
ENDE DEORURO - Oruro,2018-01-01 17:00:00,26.963
ENDE DEORURO - Oruro,2018-01-01 18:00:00,26.773
ENDE DEORURO - Oruro,2018-01-01 19:00:00,31.39
ENDE DEORURO - Oruro,2018-01-01 20:00:00,41.855
ENDE DEORURO - Oruro,2018-01-01 21:00:00,43.718
ENDE DEORURO - Oruro,2018-01-01 22:00:00,41.109
ENDE DEORURO - Oruro,2018-01-01 23:00:00,38.015
ENDE DEORURO - Oruro,2018-01-01 23:59:00,33.75
ENDE DEORURO - Catavi,2018-01-01 01:00:00,12.578
ENDE DEORURO - Catavi,2018-01-01 02:00:00,11.365
ENDE DEORURO - Catavi,2018-01-01 03:00:00,9.69
ENDE DEORURO - Catavi,2018-01-01 04:00:00,9.203
ENDE DEORURO - Catavi,2018-01-01 05:00:00,8.548
ENDE DEORURO - Catavi,2018-01-01 06:00:00,8.48
ENDE DEORURO - Catavi,2018-01-01 07:00:00,7.19
ENDE DEORURO - Catavi,2018-01-01 08:00:00,6.623
ENDE DEORURO - Catavi,2018-01-01 09:00:00,6.785
ENDE DEORURO - Catavi,2018-01-01 10:00:00,7.453
ENDE DEORURO - Catavi,2018-01-01 11:00:00,8.325
ENDE DEORURO - Catavi,2018-01-01 12:00:00,7.79
ENDE DEORURO - Catavi,2018-01-01 13:00:00,8.118
ENDE DEORURO - Catavi,2018-01-01 14:00:00,8.345
ENDE DEORURO - Catavi,2018-01-01 15:00:00,8.63
ENDE DEORURO - Catavi,2018-01-01 16:00:00,8.175
ENDE DEORURO - Catavi,2018-01-01 17:00:00,8.08
ENDE DEORURO - Catavi,2018-01-01 18:00:00,8.173
ENDE DEORURO - Catavi,2018-01-01 19:00:00,9.625
ENDE DEORURO - Catavi,2018-01-01 20:00:00,12.593
ENDE DEORURO - Catavi,2018-01-01 21:00:00,13.395
ENDE DEORURO - Catavi,2018-01-01 22:00:00,12.825
ENDE DEORURO - Catavi,2018-01-01 23:00:00,10.935
ENDE DEORURO - Catavi,2018-01-01 23:59:00,9.42
CESSA - Sucre,2018-01-01 01:00:00,33.806
CESSA - Sucre,2018-01-01 02:00:00,30.618
CESSA - Sucre,2018-01-01 03:00:00,27.618
CESSA - Sucre,2018-01-01 04:00:00,25.748
CESSA - Sucre,2018-01-01 05:00:00,24.739
CESSA - Sucre,2018-01-01 06:00:00,23.567
CESSA - Sucre,2018-01-01 07:00:00,21.07
CESSA - Sucre,2018-01-01 08:00:00,21.534
CESSA - Sucre,2018-01-01 09:00:00,25.062
CESSA - Sucre,2018-01-01 10:00:00,26.661
CESSA - Sucre,2018-01-01 11:00:00,27.577
CESSA - Sucre,2018-01-01 12:00:00,28.123
CESSA - Sucre,2018-01-01 13:00:00,31.172
CESSA - Sucre,2018-01-01 14:00:00,33.645
CESSA - Sucre,2018-01-01 15:00:00,32.965
CESSA - Sucre,2018-01-01 16:00:00,33.281
CESSA - Sucre,2018-01-01 17:00:00,34.057
CESSA - Sucre,2018-01-01 18:00:00,34.074
CESSA - Sucre,2018-01-01 19:00:00,36.654
CESSA - Sucre,2018-01-01 20:00:00,44.556
CESSA - Sucre,2018-01-01 21:00:00,45.703
CESSA - Sucre,2018-01-01 22:00:00,43.238
CESSA - Sucre,2018-01-01 23:00:00,39.12
CESSA - Sucre,2018-01-01 23:59:00,35.92
CESSA - Mariaca,2018-01-01 01:00:00,0.0
CESSA - Mariaca,2018-01-01 02:00:00,0.0
CESSA - Mariaca,2018-01-01 03:00:00,0.0
CESSA - Mariaca,2018-01-01 04:00:00,0.0
CESSA - Mariaca,2018-01-01 05:00:00,0.0
CESSA - Mariaca,2018-01-01 06:00:00,0.0
CESSA - Mariaca,2018-01-01 07:00:00,0.0
CESSA - Mariaca,2018-01-01 08:00:00,0.0
CESSA - Mariaca,2018-01-01 09:00:00,0.0
CESSA - Mariaca,2018-01-01 10:00:00,0.0
CESSA - Mariaca,2018-01-01 11:00:00,0.0
CESSA - Mariaca,2018-01-01 12:00:00,0.0
CESSA - Mariaca,2018-01-01 13:00:00,0.0
CESSA - Mariaca,2018-01-01 14:00:00,0.0
CESSA - Mariaca,2018-01-01 15:00:00,0.0
CESSA - Mariaca,2018-01-01 16:00:00,0.0
CESSA - Mariaca,2018-01-01 17:00:00,0.0
CESSA - Mariaca,2018-01-01 18:00:00,0.0
CESSA - Mariaca,2018-01-01 19:00:00,0.0
CESSA - Mariaca,2018-01-01 20:00:00,0.0
CESSA - Mariaca,2018-01-01 21:00:00,0.0
CESSA - Mariaca,2018-01-01 22:00:00,0.0
CESSA - Mariaca,2018-01-01 23:00:00,0.0
CESSA - Mariaca,2018-01-01 23:59:00,0.0
SEPSA - Potosi,2018-01-01 01:00:00,20.458
SEPSA - Potosi,2018-01-01 02:00:00,18.139
SEPSA - Potosi,2018-01-01 03:00:00,17.394
SEPSA - Potosi,2018-01-01 04:00:00,15.792
SEPSA - Potosi,2018-01-01 05:00:00,15.435
SEPSA - Potosi,2018-01-01 06:00:00,14.464
SEPSA - Potosi,2018-01-01 07:00:00,12.302
SEPSA - Potosi,2018-01-01 08:00:00,12.527
SEPSA - Potosi,2018-01-01 09:00:00,13.048
SEPSA - Potosi,2018-01-01 10:00:00,13.461
SEPSA - Potosi,2018-01-01 11:00:00,14.717
SEPSA - Potosi,2018-01-01 12:00:00,15.245
SEPSA - Potosi,2018-01-01 13:00:00,14.846
SEPSA - Potosi,2018-01-01 14:00:00,14.16
SEPSA - Potosi,2018-01-01 15:00:00,13.826
SEPSA - Potosi,2018-01-01 16:00:00,14.823
SEPSA - Potosi,2018-01-01 17:00:00,15.634
SEPSA - Potosi,2018-01-01 18:00:00,15.6
SEPSA - Potosi,2018-01-01 19:00:00,16.652
SEPSA - Potosi,2018-01-01 20:00:00,22.01
SEPSA - Potosi,2018-01-01 21:00:00,23.332
SEPSA - Potosi,2018-01-01 22:00:00,22.534
SEPSA - Potosi,2018-01-01 23:00:00,20.222
SEPSA - Potosi,2018-01-01 23:59:00,18.141
SEPSA - Punutuma,2018-01-01 01:00:00,1.377
SEPSA - Punutuma,2018-01-01 02:00:00,1.408
SEPSA - Punutuma,2018-01-01 03:00:00,1.577
SEPSA - Punutuma,2018-01-01 04:00:00,1.571
SEPSA - Punutuma,2018-01-01 05:00:00,1.624
SEPSA - Punutuma,2018-01-01 06:00:00,1.619
SEPSA - Punutuma,2018-01-01 07:00:00,1.532
SEPSA - Punutuma,2018-01-01 08:00:00,1.386
SEPSA - Punutuma,2018-01-01 09:00:00,1.199
SEPSA - Punutuma,2018-01-01 10:00:00,1.101
SEPSA - Punutuma,2018-01-01 11:00:00,1.036
SEPSA - Punutuma,2018-01-01 12:00:00,1.062
SEPSA - Punutuma,2018-01-01 13:00:00,0.714
SEPSA - Punutuma,2018-01-01 14:00:00,0.667
SEPSA - Punutuma,2018-01-01 15:00:00,0.749
SEPSA - Punutuma,2018-01-01 16:00:00,0.756
SEPSA - Punutuma,2018-01-01 17:00:00,0.724
SEPSA - Punutuma,2018-01-01 18:00:00,0.732
SEPSA - Punutuma,2018-01-01 19:00:00,0.75
SEPSA - Punutuma,2018-01-01 20:00:00,0.916
SEPSA - Punutuma,2018-01-01 21:00:00,1.034
SEPSA - Punutuma,2018-01-01 22:00:00,1.176
SEPSA - Punutuma,2018-01-01 23:00:00,1.07
SEPSA - Punutuma,2018-01-01 23:59:00,0.967
SEPSA - Atocha,2018-01-01 01:00:00,7.91
SEPSA - Atocha,2018-01-01 02:00:00,7.226
SEPSA - Atocha,2018-01-01 03:00:00,6.565
SEPSA - Atocha,2018-01-01 04:00:00,6.264
SEPSA - Atocha,2018-01-01 05:00:00,6.099
SEPSA - Atocha,2018-01-01 06:00:00,5.425
SEPSA - Atocha,2018-01-01 07:00:00,4.828
SEPSA - Atocha,2018-01-01 08:00:00,4.985
SEPSA - Atocha,2018-01-01 09:00:00,5.279
SEPSA - Atocha,2018-01-01 10:00:00,5.639
SEPSA - Atocha,2018-01-01 11:00:00,5.831
SEPSA - Atocha,2018-01-01 12:00:00,6.04
SEPSA - Atocha,2018-01-01 13:00:00,5.903
SEPSA - Atocha,2018-01-01 14:00:00,6.067
SEPSA - Atocha,2018-01-01 15:00:00,5.788
SEPSA - Atocha,2018-01-01 16:00:00,5.774
SEPSA - Atocha,2018-01-01 17:00:00,5.746
SEPSA - Atocha,2018-01-01 18:00:00,5.644
SEPSA - Atocha,2018-01-01 19:00:00,5.968
SEPSA - Atocha,2018-01-01 20:00:00,7.719
SEPSA - Atocha,2018-01-01 21:00:00,8.485
SEPSA - Atocha,2018-01-01 22:00:00,8.346
SEPSA - Atocha,2018-01-01 23:00:00,7.525
SEPSA - Atocha,2018-01-01 23:59:00,6.67
SEPSA - Don Diego,2018-01-01 01:00:00,2.557
SEPSA - Don Diego,2018-01-01 02:00:00,2.286
SEPSA - Don Diego,2018-01-01 03:00:00,2.101
SEPSA - Don Diego,2018-01-01 04:00:00,2.021
SEPSA - Don Diego,2018-01-01 05:00:00,2.021
SEPSA - Don Diego,2018-01-01 06:00:00,2.017
SEPSA - Don Diego,2018-01-01 07:00:00,1.558
SEPSA - Don Diego,2018-01-01 08:00:00,1.461
SEPSA - Don Diego,2018-01-01 09:00:00,1.501
SEPSA - Don Diego,2018-01-01 10:00:00,1.587
SEPSA - Don Diego,2018-01-01 11:00:00,1.603
SEPSA - Don Diego,2018-01-01 12:00:00,1.573
SEPSA - Don Diego,2018-01-01 13:00:00,1.417
SEPSA - Don Diego,2018-01-01 14:00:00,1.403
SEPSA - Don Diego,2018-01-01 15:00:00,1.413
SEPSA - Don Diego,2018-01-01 16:00:00,1.441
SEPSA - Don Diego,2018-01-01 17:00:00,1.498
SEPSA - Don Diego,2018-01-01 18:00:00,1.521
SEPSA - Don Diego,2018-01-01 19:00:00,1.571
SEPSA - Don Diego,2018-01-01 20:00:00,2.542
SEPSA - Don Diego,2018-01-01 21:00:00,2.707
SEPSA - Don Diego,2018-01-01 22:00:00,2.328
SEPSA - Don Diego,2018-01-01 23:00:00,1.948
SEPSA - Don Diego,2018-01-01 23:59:00,1.722
ENDE DELBENI (3),2018-01-01 01:00:00,20.676
ENDE DELBENI (3),2018-01-01 02:00:00,19.855
ENDE DELBENI (3),2018-01-01 03:00:00,18.71
ENDE DELBENI (3),2018-01-01 04:00:00,17.678
ENDE DELBENI (3),2018-01-01 05:00:00,16.759
ENDE DELBENI (3),2018-01-01 06:00:00,16.19
ENDE DELBENI (3),2018-01-01 07:00:00,14.277
ENDE DELBENI (3),2018-01-01 08:00:00,13.876
ENDE DELBENI (3),2018-01-01 09:00:00,14.146
ENDE DELBENI (3),2018-01-01 10:00:00,14.502
ENDE DELBENI (3),2018-01-01 11:00:00,15.218
ENDE DELBENI (3),2018-01-01 12:00:00,15.856
ENDE DELBENI (3),2018-01-01 13:00:00,16.289
ENDE DELBENI (3),2018-01-01 14:00:00,16.529
ENDE DELBENI (3),2018-01-01 15:00:00,17.043
ENDE DELBENI (3),2018-01-01 16:00:00,17.931
ENDE DELBENI (3),2018-01-01 17:00:00,18.1
ENDE DELBENI (3),2018-01-01 18:00:00,18.027
ENDE DELBENI (3),2018-01-01 19:00:00,17.935
ENDE DELBENI (3),2018-01-01 20:00:00,20.93
ENDE DELBENI (3),2018-01-01 21:00:00,22.141
ENDE DELBENI (3),2018-01-01 22:00:00,21.64
ENDE DELBENI (3),2018-01-01 23:00:00,20.03
ENDE DELBENI (3),2018-01-01 23:59:00,17.937
ENDE - Varios (2),2018-01-01 01:00:00,6.19
ENDE - Varios (2),2018-01-01 02:00:00,5.784
ENDE - Varios (2),2018-01-01 03:00:00,4.731
ENDE - Varios (2),2018-01-01 04:00:00,4.559
ENDE - Varios (2),2018-01-01 05:00:00,4.357
ENDE - Varios (2),2018-01-01 06:00:00,4.303
ENDE - Varios (2),2018-01-01 07:00:00,4.068
ENDE - Varios (2),2018-01-01 08:00:00,4.347
ENDE - Varios (2),2018-01-01 09:00:00,4.589
ENDE - Varios (2),2018-01-01 10:00:00,5.223
ENDE - Varios (2),2018-01-01 11:00:00,5.216
ENDE - Varios (2),2018-01-01 12:00:00,5.273
ENDE - Varios (2),2018-01-01 13:00:00,5.053
ENDE - Varios (2),2018-01-01 14:00:00,5.015
ENDE - Varios (2),2018-01-01 15:00:00,5.083
ENDE - Varios (2),2018-01-01 16:00:00,5.168
ENDE - Varios (2),2018-01-01 17:00:00,5.133
ENDE - Varios (2),2018-01-01 18:00:00,4.937
ENDE - Varios (2),2018-01-01 19:00:00,5.322
ENDE - Varios (2),2018-01-01 20:00:00,6.226
ENDE - Varios (2),2018-01-01 21:00:00,6.86
ENDE - Varios (2),2018-01-01 22:00:00,6.775
ENDE - Varios (2),2018-01-01 23:00:00,6.144
ENDE - Varios (2),2018-01-01 23:59:00,5.542
SETAR - Tarija,2018-01-01 01:00:00,26.594
SETAR - Tarija,2018-01-01 02:00:00,24.39
SETAR - Tarija,2018-01-01 03:00:00,22.263
SETAR - Tarija,2018-01-01 04:00:00,21.066
SETAR - Tarija,2018-01-01 05:00:00,20.172
SETAR - Tarija,2018-01-01 06:00:00,18.594
SETAR - Tarija,2018-01-01 07:00:00,16.084
SETAR - Tarija,2018-01-01 08:00:00,16.685
SETAR - Tarija,2018-01-01 09:00:00,17.854
SETAR - Tarija,2018-01-01 10:00:00,19.591
SETAR - Tarija,2018-01-01 11:00:00,20.58
SETAR - Tarija,2018-01-01 12:00:00,21.137
SETAR - Tarija,2018-01-01 13:00:00,20.602
SETAR - Tarija,2018-01-01 14:00:00,19.467
SETAR - Tarija,2018-01-01 15:00:00,19.364
SETAR - Tarija,2018-01-01 16:00:00,19.551
SETAR - Tarija,2018-01-01 17:00:00,20.491
SETAR - Tarija,2018-01-01 18:00:00,21.142
SETAR - Tarija,2018-01-01 19:00:00,22.388
SETAR - Tarija,2018-01-01 20:00:00,27.209
SETAR - Tarija,2018-01-01 21:00:00,28.136
SETAR - Tarija,2018-01-01 22:00:00,26.91
SETAR - Tarija,2018-01-01 23:00:00,24.679
SETAR - Tarija,2018-01-01 23:59:00,21.877
SETAR - Villamontes,2018-01-01 01:00:00,5.71
SETAR - Villamontes,2018-01-01 02:00:00,5.624
SETAR - Villamontes,2018-01-01 03:00:00,5.155
SETAR - Villamontes,2018-01-01 04:00:00,5.051
SETAR - Villamontes,2018-01-01 05:00:00,4.892
SETAR - Villamontes,2018-01-01 06:00:00,4.6
SETAR - Villamontes,2018-01-01 07:00:00,3.805
SETAR - Villamontes,2018-01-01 08:00:00,3.626
SETAR - Villamontes,2018-01-01 09:00:00,3.548
SETAR - Villamontes,2018-01-01 10:00:00,3.477
SETAR - Villamontes,2018-01-01 11:00:00,3.463
SETAR - Villamontes,2018-01-01 12:00:00,3.41
SETAR - Villamontes,2018-01-01 13:00:00,3.379
SETAR - Villamontes,2018-01-01 14:00:00,3.401
SETAR - Villamontes,2018-01-01 15:00:00,3.473
SETAR - Villamontes,2018-01-01 16:00:00,3.423
SETAR - Villamontes,2018-01-01 17:00:00,3.24
SETAR - Villamontes,2018-01-01 18:00:00,3.327
SETAR - Villamontes,2018-01-01 19:00:00,3.773
SETAR - Villamontes,2018-01-01 20:00:00,4.686
SETAR - Villamontes,2018-01-01 21:00:00,4.793
SETAR - Villamontes,2018-01-01 22:00:00,4.649
SETAR - Villamontes,2018-01-01 23:00:00,4.343
SETAR - Villamontes,2018-01-01 23:59:00,3.99
SETAR - Yacuiba,2018-01-01 01:00:00,12.041
SETAR - Yacuiba,2018-01-01 02:00:00,10.536
SETAR - Yacuiba,2018-01-01 03:00:00,0.0
SETAR - Yacuiba,2018-01-01 04:00:00,6.836
SETAR - Yacuiba,2018-01-01 05:00:00,8.966
SETAR - Yacuiba,2018-01-01 06:00:00,8.096
SETAR - Yacuiba,2018-01-01 07:00:00,6.725
SETAR - Yacuiba,2018-01-01 08:00:00,6.81
SETAR - Yacuiba,2018-01-01 09:00:00,6.887
SETAR - Yacuiba,2018-01-01 10:00:00,7.089
SETAR - Yacuiba,2018-01-01 11:00:00,7.132
SETAR - Yacuiba,2018-01-01 12:00:00,7.168
SETAR - Yacuiba,2018-01-01 13:00:00,7.007
SETAR - Yacuiba,2018-01-01 14:00:00,6.914
SETAR - Yacuiba,2018-01-01 15:00:00,6.909
SETAR - Yacuiba,2018-01-01 16:00:00,6.981
SETAR - Yacuiba,2018-01-01 17:00:00,7.088
SETAR - Yacuiba,2018-01-01 18:00:00,7.295
SETAR - Yacuiba,2018-01-01 19:00:00,8.287
