agente,hora,demanda
DELAPAZ - La Paz,2017-01-01 03:00:00,124.848
DELAPAZ - La Paz,2017-01-01 04:00:00,112.839
DELAPAZ - La Paz,2017-01-01 05:00:00,104.564
DELAPAZ - La Paz,2017-01-01 06:00:00,103.59
DELAPAZ - La Paz,2017-01-01 07:00:00,94.594
DELAPAZ - La Paz,2017-01-01 08:00:00,97.962
DELAPAZ - La Paz,2017-01-01 09:00:00,104.309
DELAPAZ - La Paz,2017-01-01 10:00:00,110.03
DELAPAZ - La Paz,2017-01-01 11:00:00,113.47
DELAPAZ - La Paz,2017-01-01 12:00:00,114.03
DELAPAZ - La Paz,2017-01-01 13:00:00,112.429
DELAPAZ - La Paz,2017-01-01 14:00:00,110.079
DELAPAZ - La Paz,2017-01-01 15:00:00,106.871
DELAPAZ - La Paz,2017-01-01 16:00:00,105.364
DELAPAZ - La Paz,2017-01-01 17:00:00,104.824
DELAPAZ - La Paz,2017-01-01 18:00:00,105.267
DELAPAZ - La Paz,2017-01-01 19:00:00,111.804
DELAPAZ - La Paz,2017-01-01 20:00:00,155.003
DELAPAZ - La Paz,2017-01-01 21:00:00,168.627
DELAPAZ - La Paz,2017-01-01 22:00:00,162.076
DELAPAZ - La Paz,2017-01-01 23:00:00,148.056
DELAPAZ - La Paz,2017-01-01 23:59:00,126.108
DELAPAZ - San Buenaventura,2017-01-01 01:00:00,0.762
DELAPAZ - San Buenaventura,2017-01-01 02:00:00,0.715
DELAPAZ - San Buenaventura,2017-01-01 03:00:00,0.642
DELAPAZ - San Buenaventura,2017-01-01 04:00:00,0.602
DELAPAZ - San Buenaventura,2017-01-01 05:00:00,0.52
DELAPAZ - San Buenaventura,2017-01-01 06:00:00,0.479
DELAPAZ - San Buenaventura,2017-01-01 07:00:00,0.409
DELAPAZ - San Buenaventura,2017-01-01 08:00:00,0.399
DELAPAZ - San Buenaventura,2017-01-01 09:00:00,0.464
DELAPAZ - San Buenaventura,2017-01-01 10:00:00,0.549
DELAPAZ - San Buenaventura,2017-01-01 11:00:00,0.563
DELAPAZ - San Buenaventura,2017-01-01 12:00:00,0.589
DELAPAZ - San Buenaventura,2017-01-01 13:00:00,0.594
DELAPAZ - San Buenaventura,2017-01-01 14:00:00,0.602
DELAPAZ - San Buenaventura,2017-01-01 15:00:00,0.604
DELAPAZ - San Buenaventura,2017-01-01 16:00:00,0.607
DELAPAZ - San Buenaventura,2017-01-01 17:00:00,0.549
DELAPAZ - San Buenaventura,2017-01-01 18:00:00,0.578
DELAPAZ - San Buenaventura,2017-01-01 19:00:00,0.587
DELAPAZ - San Buenaventura,2017-01-01 20:00:00,0.554
DELAPAZ - San Buenaventura,2017-01-01 21:00:00,0.781
DELAPAZ - San Buenaventura,2017-01-01 22:00:00,0.773
DELAPAZ - San Buenaventura,2017-01-01 23:00:00,0.707
DELAPAZ - San Buenaventura,2017-01-01 23:59:00,0.592
DELAPAZ - Cumbre,2017-01-01 01:00:00,66.517
DELAPAZ - Cumbre,2017-01-01 02:00:00,51.297
DELAPAZ - Cumbre,2017-01-01 03:00:00,39.983
DELAPAZ - Cumbre,2017-01-01 04:00:00,34.775
DELAPAZ - Cumbre,2017-01-01 05:00:00,35.06
DELAPAZ - Cumbre,2017-01-01 06:00:00,34.072
DELAPAZ - Cumbre,2017-01-01 07:00:00,27.635
DELAPAZ - Cumbre,2017-01-01 08:00:00,28.098
DELAPAZ - Cumbre,2017-01-01 09:00:00,32.647
DELAPAZ - Cumbre,2017-01-01 10:00:00,38.908
DELAPAZ - Cumbre,2017-01-01 11:00:00,43.515
DELAPAZ - Cumbre,2017-01-01 12:00:00,45.305
DELAPAZ - Cumbre,2017-01-01 13:00:00,45.287
DELAPAZ - Cumbre,2017-01-01 14:00:00,42.638
DELAPAZ - Cumbre,2017-01-01 15:00:00,39.528
DELAPAZ - Cumbre,2017-01-01 16:00:00,38.252
DELAPAZ - Cumbre,2017-01-01 17:00:00,37.862
DELAPAZ - Cumbre,2017-01-01 18:00:00,38.688
DELAPAZ - Cumbre,2017-01-01 19:00:00,42.287
DELAPAZ - Cumbre,2017-01-01 20:00:00,53.465
DELAPAZ - Cumbre,2017-01-01 21:00:00,65.73
DELAPAZ - Cumbre,2017-01-01 22:00:00,63.078
DELAPAZ - Cumbre,2017-01-01 23:00:00,51.29
DELAPAZ - Cumbre,2017-01-01 23:59:00,41.607
ELFEC - Cochabamba,2017-01-01 01:00:00,149.594
ELFEC - Cochabamba,2017-01-01 02:00:00,134.384
ELFEC - Cochabamba,2017-01-01 03:00:00,120.12
ELFEC - Cochabamba,2017-01-01 04:00:00,110.313
ELFEC - Cochabamba,2017-01-01 05:00:00,104.532
ELFEC - Cochabamba,2017-01-01 06:00:00,98.672
ELFEC - Cochabamba,2017-01-01 07:00:00,80.005
ELFEC - Cochabamba,2017-01-01 08:00:00,81.417
ELFEC - Cochabamba,2017-01-01 09:00:00,87.415
ELFEC - Cochabamba,2017-01-01 10:00:00,93.163
ELFEC - Cochabamba,2017-01-01 11:00:00,97.082
ELFEC - Cochabamba,2017-01-01 12:00:00,99.451
ELFEC - Cochabamba,2017-01-01 13:00:00,99.727
ELFEC - Cochabamba,2017-01-01 14:00:00,97.753
ELFEC - Cochabamba,2017-01-01 15:00:00,97.094
ELFEC - Cochabamba,2017-01-01 16:00:00,96.521
ELFEC - Cochabamba,2017-01-01 17:00:00,95.938
ELFEC - Cochabamba,2017-01-01 18:00:00,96.66
ELFEC - Cochabamba,2017-01-01 19:00:00,102.51
ELFEC - Cochabamba,2017-01-01 20:00:00,144.512
ELFEC - Cochabamba,2017-01-01 21:00:00,156.042
ELFEC - Cochabamba,2017-01-01 22:00:00,149.664
ELFEC - Cochabamba,2017-01-01 23:00:00,136.138
ELFEC - Cochabamba,2017-01-01 23:59:00,119.094
ELFEC - Chimore - Carrasco,2017-01-01 01:00:00,11.989
ELFEC - Chimore - Carrasco,2017-01-01 02:00:00,11.372
ELFEC - Chimore - Carrasco,2017-01-01 03:00:00,10.51
ELFEC - Chimore - Carrasco,2017-01-01 04:00:00,9.83
ELFEC - Chimore - Carrasco,2017-01-01 05:00:00,9.425
ELFEC - Chimore - Carrasco,2017-01-01 06:00:00,8.943
ELFEC - Chimore - Carrasco,2017-01-01 07:00:00,7.796
ELFEC - Chimore - Carrasco,2017-01-01 08:00:00,8.382
ELFEC - Chimore - Carrasco,2017-01-01 09:00:00,8.776
ELFEC - Chimore - Carrasco,2017-01-01 10:00:00,9.344
ELFEC - Chimore - Carrasco,2017-01-01 11:00:00,9.733
ELFEC - Chimore - Carrasco,2017-01-01 12:00:00,9.823
ELFEC - Chimore - Carrasco,2017-01-01 13:00:00,9.903
ELFEC - Chimore - Carrasco,2017-01-01 14:00:00,9.76
ELFEC - Chimore - Carrasco,2017-01-01 15:00:00,9.634
ELFEC - Chimore - Carrasco,2017-01-01 16:00:00,9.479
ELFEC - Chimore - Carrasco,2017-01-01 17:00:00,9.406
ELFEC - Chimore - Carrasco,2017-01-01 18:00:00,9.508
ELFEC - Chimore - Carrasco,2017-01-01 19:00:00,9.524
ELFEC - Chimore - Carrasco,2017-01-01 20:00:00,12.057
ELFEC - Chimore - Carrasco,2017-01-01 21:00:00,12.557
ELFEC - Chimore - Carrasco,2017-01-01 22:00:00,11.922
ELFEC - Chimore - Carrasco,2017-01-01 23:00:00,10.732
ELFEC - Chimore - Carrasco,2017-01-01 23:59:00,9.56
ELFEO - Oruro,2017-01-01 01:00:00,41.762
ELFEO - Oruro,2017-01-01 02:00:00,37.413
ELFEO - Oruro,2017-01-01 03:00:00,32.177
ELFEO - Oruro,2017-01-01 04:00:00,28.804
ELFEO - Oruro,2017-01-01 05:00:00,27.188
ELFEO - Oruro,2017-01-01 06:00:00,25.762
ELFEO - Oruro,2017-01-01 07:00:00,22.196
ELFEO - Oruro,2017-01-01 08:00:00,22.731
ELFEO - Oruro,2017-01-01 09:00:00,24.364
ELFEO - Oruro,2017-01-01 10:00:00,24.703
ELFEO - Oruro,2017-01-01 11:00:00,25.663
ELFEO - Oruro,2017-01-01 12:00:00,25.768
ELFEO - Oruro,2017-01-01 13:00:00,25.522
ELFEO - Oruro,2017-01-01 14:00:00,25.359
ELFEO - Oruro,2017-01-01 15:00:00,25.951
ELFEO - Oruro,2017-01-01 16:00:00,24.889
ELFEO - Oruro,2017-01-01 17:00:00,25.848
ELFEO - Oruro,2017-01-01 18:00:00,27.299
ELFEO - Oruro,2017-01-01 19:00:00,30.552
ELFEO - Oruro,2017-01-01 20:00:00,39.356
ELFEO - Oruro,2017-01-01 21:00:00,42.73
ELFEO - Oruro,2017-01-01 22:00:00,41.375
ELFEO - Oruro,2017-01-01 23:00:00,37.926
ELFEO - Oruro,2017-01-01 23:59:00,33.782
ELFEO - Catavi,2017-01-01 01:00:00,13.08
ELFEO - Catavi,2017-01-01 02:00:00,11.028
ELFEO - Catavi,2017-01-01 03:00:00,8.848
ELFEO - Catavi,2017-01-01 04:00:00,8.453
ELFEO - Catavi,2017-01-01 05:00:00,7.273
ELFEO - Catavi,2017-01-01 06:00:00,6.803
ELFEO - Catavi,2017-01-01 07:00:00,4.893
ELFEO - Catavi,2017-01-01 08:00:00,4.628
ELFEO - Catavi,2017-01-01 09:00:00,5.575
ELFEO - Catavi,2017-01-01 10:00:00,6.105
ELFEO - Catavi,2017-01-01 11:00:00,7.158
ELFEO - Catavi,2017-01-01 12:00:00,6.943
ELFEO - Catavi,2017-01-01 13:00:00,6.693
ELFEO - Catavi,2017-01-01 14:00:00,6.485
ELFEO - Catavi,2017-01-01 15:00:00,6.16
ELFEO - Catavi,2017-01-01 16:00:00,5.613
ELFEO - Catavi,2017-01-01 17:00:00,5.79
ELFEO - Catavi,2017-01-01 18:00:00,6.785
ELFEO - Catavi,2017-01-01 19:00:00,7.398
ELFEO - Catavi,2017-01-01 20:00:00,9.038
ELFEO - Catavi,2017-01-01 21:00:00,10.653
ELFEO - Catavi,2017-01-01 22:00:00,9.443
ELFEO - Catavi,2017-01-01 23:00:00,8.218
ELFEO - Catavi,2017-01-01 23:59:00,7.405
CESSA - Sucre,2017-01-01 01:00:00,23.701
CESSA - Sucre,2017-01-01 02:00:00,21.186
CESSA - Sucre,2017-01-01 03:00:00,18.479
CESSA - Sucre,2017-01-01 04:00:00,16.685
CESSA - Sucre,2017-01-01 05:00:00,16.132
CESSA - Sucre,2017-01-01 06:00:00,15.045
CESSA - Sucre,2017-01-01 07:00:00,13.727
CESSA - Sucre,2017-01-01 08:00:00,15.312
CESSA - Sucre,2017-01-01 09:00:00,17.263
CESSA - Sucre,2017-01-01 10:00:00,18.804
CESSA - Sucre,2017-01-01 11:00:00,19.403
CESSA - Sucre,2017-01-01 12:00:00,19.449
CESSA - Sucre,2017-01-01 13:00:00,17.921
CESSA - Sucre,2017-01-01 14:00:00,17.315
CESSA - Sucre,2017-01-01 15:00:00,19.35
CESSA - Sucre,2017-01-01 16:00:00,19.501
CESSA - Sucre,2017-01-01 17:00:00,18.627
CESSA - Sucre,2017-01-01 18:00:00,20.5
CESSA - Sucre,2017-01-01 19:00:00,23.512
CESSA - Sucre,2017-01-01 20:00:00,29.189
CESSA - Sucre,2017-01-01 21:00:00,30.071
CESSA - Sucre,2017-01-01 22:00:00,28.88
CESSA - Sucre,2017-01-01 23:00:00,26.119
CESSA - Sucre,2017-01-01 23:59:00,22.448
CESSA - Mariaca,2017-01-01 01:00:00,0.007
CESSA - Mariaca,2017-01-01 02:00:00,0.007
CESSA - Mariaca,2017-01-01 03:00:00,0.007
CESSA - Mariaca,2017-01-01 04:00:00,0.008
CESSA - Mariaca,2017-01-01 05:00:00,0.007
CESSA - Mariaca,2017-01-01 06:00:00,0.008
CESSA - Mariaca,2017-01-01 07:00:00,0.008
CESSA - Mariaca,2017-01-01 08:00:00,0.005
CESSA - Mariaca,2017-01-01 09:00:00,0.007
CESSA - Mariaca,2017-01-01 10:00:00,0.007
CESSA - Mariaca,2017-01-01 11:00:00,0.007
CESSA - Mariaca,2017-01-01 12:00:00,0.007
CESSA - Mariaca,2017-01-01 13:00:00,0.005
CESSA - Mariaca,2017-01-01 14:00:00,0.003
CESSA - Mariaca,2017-01-01 15:00:00,0.002
CESSA - Mariaca,2017-01-01 16:00:00,0.002
CESSA - Mariaca,2017-01-01 17:00:00,0.002
CESSA - Mariaca,2017-01-01 18:00:00,0.001
CESSA - Mariaca,2017-01-01 19:00:00,0.003
CESSA - Mariaca,2017-01-01 20:00:00,0.003
CESSA - Mariaca,2017-01-01 21:00:00,0.003
CESSA - Mariaca,2017-01-01 22:00:00,0.004
CESSA - Mariaca,2017-01-01 23:00:00,0.005
CESSA - Mariaca,2017-01-01 23:59:00,0.004
SEPSA - Potosi,2017-01-01 01:00:00,28.187
SEPSA - Potosi,2017-01-01 02:00:00,25.946
SEPSA - Potosi,2017-01-01 03:00:00,23.974
SEPSA - Potosi,2017-01-01 04:00:00,22.183
SEPSA - Potosi,2017-01-01 05:00:00,21.058
SEPSA - Potosi,2017-01-01 06:00:00,19.348
SEPSA - Potosi,2017-01-01 07:00:00,17.445
SEPSA - Potosi,2017-01-01 08:00:00,17.928
SEPSA - Potosi,2017-01-01 09:00:00,19.034
SEPSA - Potosi,2017-01-01 10:00:00,20.171
SEPSA - Potosi,2017-01-01 11:00:00,20.891
SEPSA - Potosi,2017-01-01 12:00:00,20.871
SEPSA - Potosi,2017-01-01 13:00:00,20.738
SEPSA - Potosi,2017-01-01 14:00:00,21.065
SEPSA - Potosi,2017-01-01 15:00:00,21.018
SEPSA - Potosi,2017-01-01 16:00:00,21.805
SEPSA - Potosi,2017-01-01 17:00:00,22.031
SEPSA - Potosi,2017-01-01 18:00:00,22.574
SEPSA - Potosi,2017-01-01 19:00:00,24.601
SEPSA - Potosi,2017-01-01 20:00:00,27.73
SEPSA - Potosi,2017-01-01 21:00:00,27.621
SEPSA - Potosi,2017-01-01 22:00:00,26.843
SEPSA - Potosi,2017-01-01 23:00:00,24.553
SEPSA - Potosi,2017-01-01 23:59:00,22.378
SEPSA - Punutuma,2017-01-01 01:00:00,2.951
SEPSA - Punutuma,2017-01-01 02:00:00,3.01
SEPSA - Punutuma,2017-01-01 03:00:00,3.082
SEPSA - Punutuma,2017-01-01 04:00:00,2.428
SEPSA - Punutuma,2017-01-01 05:00:00,2.264
SEPSA - Punutuma,2017-01-01 06:00:00,2.211
SEPSA - Punutuma,2017-01-01 07:00:00,1.866
SEPSA - Punutuma,2017-01-01 08:00:00,1.265
SEPSA - Punutuma,2017-01-01 09:00:00,1.077
SEPSA - Punutuma,2017-01-01 10:00:00,1.109
SEPSA - Punutuma,2017-01-01 11:00:00,1.123
SEPSA - Punutuma,2017-01-01 12:00:00,1.11
SEPSA - Punutuma,2017-01-01 13:00:00,1.079
SEPSA - Punutuma,2017-01-01 14:00:00,1.153
SEPSA - Punutuma,2017-01-01 15:00:00,1.259
SEPSA - Punutuma,2017-01-01 16:00:00,1.259
SEPSA - Punutuma,2017-01-01 17:00:00,1.247
SEPSA - Punutuma,2017-01-01 18:00:00,1.348
SEPSA - Punutuma,2017-01-01 19:00:00,1.355
SEPSA - Punutuma,2017-01-01 20:00:00,1.499
SEPSA - Punutuma,2017-01-01 21:00:00,1.686
SEPSA - Punutuma,2017-01-01 22:00:00,1.757
SEPSA - Punutuma,2017-01-01 23:00:00,1.854
SEPSA - Punutuma,2017-01-01 23:59:00,1.71
SEPSA - Atocha,2017-01-01 01:00:00,5.653
SEPSA - Atocha,2017-01-01 02:00:00,5.356
SEPSA - Atocha,2017-01-01 03:00:00,5.282
SEPSA - Atocha,2017-01-01 04:00:00,5.107
SEPSA - Atocha,2017-01-01 05:00:00,5.237
SEPSA - Atocha,2017-01-01 06:00:00,5.079
SEPSA - Atocha,2017-01-01 07:00:00,4.947
SEPSA - Atocha,2017-01-01 08:00:00,5.005
SEPSA - Atocha,2017-01-01 09:00:00,5.481
SEPSA - Atocha,2017-01-01 10:00:00,6.302
SEPSA - Atocha,2017-01-01 11:00:00,6.482
SEPSA - Atocha,2017-01-01 12:00:00,6.347
SEPSA - Atocha,2017-01-01 13:00:00,5.598
SEPSA - Atocha,2017-01-01 14:00:00,5.444
SEPSA - Atocha,2017-01-01 15:00:00,6.075
SEPSA - Atocha,2017-01-01 16:00:00,5.975
SEPSA - Atocha,2017-01-01 17:00:00,5.915
SEPSA - Atocha,2017-01-01 18:00:00,6.0
SEPSA - Atocha,2017-01-01 19:00:00,6.073
SEPSA - Atocha,2017-01-01 20:00:00,8.246
SEPSA - Atocha,2017-01-01 21:00:00,9.231
SEPSA - Atocha,2017-01-01 22:00:00,9.406
SEPSA - Atocha,2017-01-01 23:00:00,8.478
SEPSA - Atocha,2017-01-01 23:59:00,7.215
SEPSA - Don Diego,2017-01-01 01:00:00,3.85
SEPSA - Don Diego,2017-01-01 02:00:00,3.769
SEPSA - Don Diego,2017-01-01 03:00:00,3.722
SEPSA - Don Diego,2017-01-01 04:00:00,3.893
SEPSA - Don Diego,2017-01-01 05:00:00,4.041
SEPSA - Don Diego,2017-01-01 06:00:00,3.969
SEPSA - Don Diego,2017-01-01 07:00:00,3.791
SEPSA - Don Diego,2017-01-01 08:00:00,3.757
SEPSA - Don Diego,2017-01-01 09:00:00,3.704
SEPSA - Don Diego,2017-01-01 10:00:00,3.669
SEPSA - Don Diego,2017-01-01 11:00:00,3.715
SEPSA - Don Diego,2017-01-01 12:00:00,3.617
SEPSA - Don Diego,2017-01-01 13:00:00,3.558
SEPSA - Don Diego,2017-01-01 14:00:00,3.57
SEPSA - Don Diego,2017-01-01 15:00:00,3.608
SEPSA - Don Diego,2017-01-01 16:00:00,3.646
SEPSA - Don Diego,2017-01-01 17:00:00,3.671
SEPSA - Don Diego,2017-01-01 18:00:00,3.748
SEPSA - Don Diego,2017-01-01 19:00:00,4.124
SEPSA - Don Diego,2017-01-01 20:00:00,5.488
SEPSA - Don Diego,2017-01-01 21:00:00,5.639
SEPSA - Don Diego,2017-01-01 22:00:00,5.083
SEPSA - Don Diego,2017-01-01 23:00:00,4.51
SEPSA - Don Diego,2017-01-01 23:59:00,4.134
ENDE DELBENI (3),2017-01-01 01:00:00,19.994
ENDE DELBENI (3),2017-01-01 02:00:00,19.127
ENDE DELBENI (3),2017-01-01 03:00:00,17.889
ENDE DELBENI (3),2017-01-01 04:00:00,16.685
ENDE DELBENI (3),2017-01-01 05:00:00,15.92
ENDE DELBENI (3),2017-01-01 06:00:00,15.093
ENDE DELBENI (3),2017-01-01 07:00:00,13.164
ENDE DELBENI (3),2017-01-01 08:00:00,13.292
ENDE DELBENI (3),2017-01-01 09:00:00,14.257
ENDE DELBENI (3),2017-01-01 10:00:00,15.226
ENDE DELBENI (3),2017-01-01 11:00:00,16.136
ENDE DELBENI (3),2017-01-01 12:00:00,16.957
ENDE DELBENI (3),2017-01-01 13:00:00,17.022
ENDE DELBENI (3),2017-01-01 14:00:00,17.116
ENDE DELBENI (3),2017-01-01 15:00:00,17.541
ENDE DELBENI (3),2017-01-01 16:00:00,17.695
ENDE DELBENI (3),2017-01-01 17:00:00,17.521
ENDE DELBENI (3),2017-01-01 18:00:00,17.244
ENDE DELBENI (3),2017-01-01 19:00:00,17.729
ENDE DELBENI (3),2017-01-01 20:00:00,18.088
ENDE DELBENI (3),2017-01-01 21:00:00,22.086
ENDE DELBENI (3),2017-01-01 22:00:00,22.15
ENDE DELBENI (3),2017-01-01 23:00:00,21.097
ENDE DELBENI (3),2017-01-01 23:59:00,19.383
ENDE - Varios (2),2017-01-01 01:00:00,5.713
ENDE - Varios (2),2017-01-01 02:00:00,5.425
ENDE - Varios (2),2017-01-01 03:00:00,5.042
ENDE - Varios (2),2017-01-01 04:00:00,4.847
ENDE - Varios (2),2017-01-01 05:00:00,4.867
ENDE - Varios (2),2017-01-01 06:00:00,4.708
ENDE - Varios (2),2017-01-01 07:00:00,4.434
ENDE - Varios (2),2017-01-01 08:00:00,4.711
ENDE - Varios (2),2017-01-01 09:00:00,4.838
ENDE - Varios (2),2017-01-01 10:00:00,5.007
ENDE - Varios (2),2017-01-01 11:00:00,4.924
ENDE - Varios (2),2017-01-01 12:00:00,4.933
ENDE - Varios (2),2017-01-01 13:00:00,4.757
ENDE - Varios (2),2017-01-01 14:00:00,4.613
ENDE - Varios (2),2017-01-01 15:00:00,4.722
ENDE - Varios (2),2017-01-01 16:00:00,4.71
ENDE - Varios (2),2017-01-01 17:00:00,4.597
ENDE - Varios (2),2017-01-01 18:00:00,4.737
ENDE - Varios (2),2017-01-01 19:00:00,5.183
ENDE - Varios (2),2017-01-01 20:00:00,6.061
ENDE - Varios (2),2017-01-01 21:00:00,6.546
ENDE - Varios (2),2017-01-01 22:00:00,6.336
ENDE - Varios (2),2017-01-01 23:00:00,5.889
ENDE - Varios (2),2017-01-01 23:59:00,5.335
SETAR - Tarija,2017-01-01 01:00:00,27.272
SETAR - Tarija,2017-01-01 02:00:00,25.381
SETAR - Tarija,2017-01-01 03:00:00,23.069
SETAR - Tarija,2017-01-01 04:00:00,21.551
SETAR - Tarija,2017-01-01 05:00:00,20.542
SETAR - Tarija,2017-01-01 06:00:00,18.497
SETAR - Tarija,2017-01-01 07:00:00,15.844
SETAR - Tarija,2017-01-01 08:00:00,16.378
SETAR - Tarija,2017-01-01 09:00:00,17.535
SETAR - Tarija,2017-01-01 10:00:00,18.813
SETAR - Tarija,2017-01-01 11:00:00,19.719
SETAR - Tarija,2017-01-01 12:00:00,20.439
SETAR - Tarija,2017-01-01 13:00:00,20.335
SETAR - Tarija,2017-01-01 14:00:00,19.79
SETAR - Tarija,2017-01-01 15:00:00,20.06
SETAR - Tarija,2017-01-01 16:00:00,19.996
SETAR - Tarija,2017-01-01 17:00:00,20.278
SETAR - Tarija,2017-01-01 18:00:00,20.488
SETAR - Tarija,2017-01-01 19:00:00,20.665
SETAR - Tarija,2017-01-01 20:00:00,26.07
SETAR - Tarija,2017-01-01 21:00:00,30.158
SETAR - Tarija,2017-01-01 22:00:00,29.661
SETAR - Tarija,2017-01-01 23:00:00,27.769
SETAR - Tarija,2017-01-01 23:59:00,24.589
SETAR - Villamontes,2017-01-01 01:00:00,5.567
SETAR - Villamontes,2017-01-01 02:00:00,5.467
SETAR - Villamontes,2017-01-01 03:00:00,5.289
SETAR - Villamontes,2017-01-01 04:00:00,5.079
SETAR - Villamontes,2017-01-01 05:00:00,4.723
SETAR - Villamontes,2017-01-01 06:00:00,4.176
SETAR - Villamontes,2017-01-01 07:00:00,3.625
SETAR - Villamontes,2017-01-01 08:00:00,3.683
SETAR - Villamontes,2017-01-01 09:00:00,3.884
SETAR - Villamontes,2017-01-01 10:00:00,4.098
SETAR - Villamontes,2017-01-01 11:00:00,4.343
SETAR - Villamontes,2017-01-01 12:00:00,4.137
SETAR - Villamontes,2017-01-01 13:00:00,4.64
SETAR - Villamontes,2017-01-01 14:00:00,4.909
SETAR - Villamontes,2017-01-01 15:00:00,5.14
SETAR - Villamontes,2017-01-01 16:00:00,5.143
SETAR - Villamontes,2017-01-01 17:00:00,5.062
SETAR - Villamontes,2017-01-01 18:00:00,4.837
SETAR - Villamontes,2017-01-01 19:00:00,4.798
SETAR - Villamontes,2017-01-01 20:00:00,5.882
SETAR - Villamontes,2017-01-01 21:00:00,6.33
SETAR - Villamontes,2017-01-01 22:00:00,6.491
SETAR - Villamontes,2017-01-01 23:00:00,6.435
SETAR - Villamontes,2017-01-01 23:59:00,6.099
SETAR - Yacuiba,2017-01-01 01:00:00,12.493
SETAR - Yacuiba,2017-01-01 02:00:00,12.042
SETAR - Yacuiba,2017-01-01 03:00:00,11.261
SETAR - Yacuiba,2017-01-01 04:00:00,10.636
SETAR - Yacuiba,2017-01-01 05:00:00,10.121
SETAR - Yacuiba,2017-01-01 06:00:00,8.62
SETAR - Yacuiba,2017-01-01 07:00:00,7.535
SETAR - Yacuiba,2017-01-01 08:00:00,7.695
SETAR - Yacuiba,2017-01-01 09:00:00,8.277
SETAR - Yacuiba,2017-01-01 10:00:00,8.969
SETAR - Yacuiba,2017-01-01 11:00:00,9.584
SETAR - Yacuiba,2017-01-01 12:00:00,10.067
SETAR - Yacuiba,2017-01-01 13:00:00,10.351
SETAR - Yacuiba,2017-01-01 14:00:00,10.648
SETAR - Yacuiba,2017-01-01 15:00:00,10.847
SETAR - Yacuiba,2017-01-01 16:00:00,10.864
SETAR - Yacuiba,2017-01-01 17:00:00,10.946
SETAR - Yacuiba,2017-01-01 18:00:00,10.911
SETAR - Yacuiba,2017-01-01 19:00:00,10.732
SETAR - Yacuiba,2017-01-01 20:00:00,13.036
SETAR - Yacuiba,2017-01-01 21:00:00,14.283
SETAR - Yacuiba,2017-01-01 22:00:00,13.467
SETAR - Yacuiba,2017-01-01 23:00:00,11.821
SETAR - Yacuiba,2017-01-01 23:59:00,10.941
SAN CRISTOBAL,2017-01-01 01:00:00,39.228
SAN CRISTOBAL,2017-01-01 02:00:00,38.117
