agente,hora,demanda
ELFEC - Cochabamba,2015-01-01 23:00:00,134.4
ELFEC - Cochabamba,2015-01-01 23:59:00,117.8
ELFEC - Chimore,2015-01-01 01:00:00,9.8
ELFEC - Chimore,2015-01-01 02:00:00,9.1
ELFEC - Chimore,2015-01-01 03:00:00,8.3
ELFEC - Chimore,2015-01-01 04:00:00,7.7
ELFEC - Chimore,2015-01-01 05:00:00,7.4
ELFEC - Chimore,2015-01-01 06:00:00,7.0
ELFEC - Chimore,2015-01-01 07:00:00,6.1
ELFEC - Chimore,2015-01-01 08:00:00,6.2
ELFEC - Chimore,2015-01-01 09:00:00,6.4
ELFEC - Chimore,2015-01-01 10:00:00,6.5
ELFEC - Chimore,2015-01-01 11:00:00,6.6
ELFEC - Chimore,2015-01-01 12:00:00,6.7
ELFEC - Chimore,2015-01-01 13:00:00,6.7
ELFEC - Chimore,2015-01-01 14:00:00,6.7
ELFEC - Chimore,2015-01-01 15:00:00,6.8
ELFEC - Chimore,2015-01-01 16:00:00,6.9
ELFEC - Chimore,2015-01-01 17:00:00,7.0
ELFEC - Chimore,2015-01-01 18:00:00,7.1
ELFEC - Chimore,2015-01-01 19:00:00,7.6
ELFEC - Chimore,2015-01-01 20:00:00,9.6
ELFEC - Chimore,2015-01-01 21:00:00,9.1
ELFEC - Chimore,2015-01-01 22:00:00,9.1
ELFEC - Chimore,2015-01-01 23:00:00,7.6
ELFEC - Chimore,2015-01-01 23:59:00,6.8
ELFEO - Oruro,2015-01-01 01:00:00,39.0
ELFEO - Oruro,2015-01-01 02:00:00,35.2
ELFEO - Oruro,2015-01-01 03:00:00,31.1
ELFEO - Oruro,2015-01-01 04:00:00,29.1
ELFEO - Oruro,2015-01-01 05:00:00,28.0
ELFEO - Oruro,2015-01-01 06:00:00,26.7
ELFEO - Oruro,2015-01-01 07:00:00,23.8
ELFEO - Oruro,2015-01-01 08:00:00,24.4
ELFEO - Oruro,2015-01-01 09:00:00,25.5
ELFEO - Oruro,2015-01-01 10:00:00,25.7
ELFEO - Oruro,2015-01-01 11:00:00,26.1
ELFEO - Oruro,2015-01-01 12:00:00,26.3
ELFEO - Oruro,2015-01-01 13:00:00,25.9
ELFEO - Oruro,2015-01-01 14:00:00,25.5
ELFEO - Oruro,2015-01-01 15:00:00,25.2
ELFEO - Oruro,2015-01-01 16:00:00,25.7
ELFEO - Oruro,2015-01-01 17:00:00,25.4
ELFEO - Oruro,2015-01-01 18:00:00,25.4
ELFEO - Oruro,2015-01-01 19:00:00,27.6
ELFEO - Oruro,2015-01-01 20:00:00,36.0
ELFEO - Oruro,2015-01-01 21:00:00,41.0
ELFEO - Oruro,2015-01-01 22:00:00,39.7
ELFEO - Oruro,2015-01-01 23:00:00,34.5
ELFEO - Oruro,2015-01-01 23:59:00,29.6
ELFEO - Catavi,2015-01-01 01:00:00,14.0
ELFEO - Catavi,2015-01-01 02:00:00,11.3
ELFEO - Catavi,2015-01-01 03:00:00,9.1
ELFEO - Catavi,2015-01-01 04:00:00,8.1
ELFEO - Catavi,2015-01-01 05:00:00,7.8
ELFEO - Catavi,2015-01-01 06:00:00,7.6
ELFEO - Catavi,2015-01-01 07:00:00,6.3
ELFEO - Catavi,2015-01-01 08:00:00,5.7
ELFEO - Catavi,2015-01-01 09:00:00,6.1
ELFEO - Catavi,2015-01-01 10:00:00,7.0
ELFEO - Catavi,2015-01-01 11:00:00,7.6
ELFEO - Catavi,2015-01-01 12:00:00,7.4
ELFEO - Catavi,2015-01-01 13:00:00,7.6
ELFEO - Catavi,2015-01-01 14:00:00,7.0
ELFEO - Catavi,2015-01-01 15:00:00,6.6
ELFEO - Catavi,2015-01-01 16:00:00,7.0
ELFEO - Catavi,2015-01-01 17:00:00,7.3
ELFEO - Catavi,2015-01-01 18:00:00,6.4
ELFEO - Catavi,2015-01-01 19:00:00,6.7
ELFEO - Catavi,2015-01-01 20:00:00,9.9
ELFEO - Catavi,2015-01-01 21:00:00,11.9
ELFEO - Catavi,2015-01-01 22:00:00,11.3
ELFEO - Catavi,2015-01-01 23:00:00,10.8
ELFEO - Catavi,2015-01-01 23:59:00,7.5
CESSA - Sucre,2015-01-01 01:00:00,37.7
CESSA - Sucre,2015-01-01 02:00:00,34.1
CESSA - Sucre,2015-01-01 03:00:00,31.4
CESSA - Sucre,2015-01-01 04:00:00,30.0
CESSA - Sucre,2015-01-01 05:00:00,29.0
CESSA - Sucre,2015-01-01 06:00:00,27.6
CESSA - Sucre,2015-01-01 07:00:00,25.3
CESSA - Sucre,2015-01-01 08:00:00,26.3
CESSA - Sucre,2015-01-01 09:00:00,27.5
CESSA - Sucre,2015-01-01 10:00:00,28.3
CESSA - Sucre,2015-01-01 11:00:00,29.1
CESSA - Sucre,2015-01-01 12:00:00,29.7
CESSA - Sucre,2015-01-01 13:00:00,29.3
CESSA - Sucre,2015-01-01 14:00:00,28.5
CESSA - Sucre,2015-01-01 15:00:00,29.1
CESSA - Sucre,2015-01-01 16:00:00,29.6
CESSA - Sucre,2015-01-01 17:00:00,29.6
CESSA - Sucre,2015-01-01 18:00:00,29.4
CESSA - Sucre,2015-01-01 19:00:00,29.8
CESSA - Sucre,2015-01-01 20:00:00,37.1
CESSA - Sucre,2015-01-01 21:00:00,36.8
CESSA - Sucre,2015-01-01 22:00:00,35.5
CESSA - Sucre,2015-01-01 23:00:00,32.5
CESSA - Sucre,2015-01-01 23:59:00,29.0
SEPSA - Potosi,2015-01-01 01:00:00,31.3
SEPSA - Potosi,2015-01-01 02:00:00,29.3
SEPSA - Potosi,2015-01-01 03:00:00,27.4
SEPSA - Potosi,2015-01-01 04:00:00,25.9
SEPSA - Potosi,2015-01-01 05:00:00,25.0
SEPSA - Potosi,2015-01-01 06:00:00,24.1
SEPSA - Potosi,2015-01-01 07:00:00,21.9
SEPSA - Potosi,2015-01-01 08:00:00,21.1
SEPSA - Potosi,2015-01-01 09:00:00,22.3
SEPSA - Potosi,2015-01-01 10:00:00,23.4
SEPSA - Potosi,2015-01-01 11:00:00,23.9
SEPSA - Potosi,2015-01-01 12:00:00,25.2
SEPSA - Potosi,2015-01-01 13:00:00,24.1
SEPSA - Potosi,2015-01-01 14:00:00,24.4
SEPSA - Potosi,2015-01-01 15:00:00,25.1
SEPSA - Potosi,2015-01-01 16:00:00,24.4
SEPSA - Potosi,2015-01-01 17:00:00,24.4
SEPSA - Potosi,2015-01-01 18:00:00,24.3
SEPSA - Potosi,2015-01-01 19:00:00,24.7
SEPSA - Potosi,2015-01-01 20:00:00,28.1
SEPSA - Potosi,2015-01-01 21:00:00,29.9
SEPSA - Potosi,2015-01-01 22:00:00,30.4
SEPSA - Potosi,2015-01-01 23:00:00,29.0
SEPSA - Potosi,2015-01-01 23:59:00,27.6
SEPSA - Punutuma,2015-01-01 01:00:00,2.1
SEPSA - Punutuma,2015-01-01 02:00:00,2.3
SEPSA - Punutuma,2015-01-01 03:00:00,2.4
SEPSA - Punutuma,2015-01-01 04:00:00,2.4
SEPSA - Punutuma,2015-01-01 05:00:00,2.4
SEPSA - Punutuma,2015-01-01 06:00:00,2.5
SEPSA - Punutuma,2015-01-01 07:00:00,2.5
SEPSA - Punutuma,2015-01-01 08:00:00,2.2
SEPSA - Punutuma,2015-01-01 09:00:00,2.0
SEPSA - Punutuma,2015-01-01 10:00:00,2.4
SEPSA - Punutuma,2015-01-01 11:00:00,2.4
SEPSA - Punutuma,2015-01-01 12:00:00,2.3
SEPSA - Punutuma,2015-01-01 13:00:00,2.2
SEPSA - Punutuma,2015-01-01 14:00:00,2.3
SEPSA - Punutuma,2015-01-01 15:00:00,2.5
SEPSA - Punutuma,2015-01-01 16:00:00,2.2
SEPSA - Punutuma,2015-01-01 17:00:00,2.0
SEPSA - Punutuma,2015-01-01 18:00:00,2.0
SEPSA - Punutuma,2015-01-01 19:00:00,2.1
SEPSA - Punutuma,2015-01-01 20:00:00,2.3
SEPSA - Punutuma,2015-01-01 21:00:00,2.4
SEPSA - Punutuma,2015-01-01 22:00:00,2.5
SEPSA - Punutuma,2015-01-01 23:00:00,2.2
SEPSA - Punutuma,2015-01-01 23:59:00,1.5
SEPSA - Atocha,2015-01-01 01:00:00,7.0
SEPSA - Atocha,2015-01-01 02:00:00,6.9
SEPSA - Atocha,2015-01-01 03:00:00,6.2
SEPSA - Atocha,2015-01-01 04:00:00,6.0
SEPSA - Atocha,2015-01-01 05:00:00,5.7
SEPSA - Atocha,2015-01-01 06:00:00,5.3
SEPSA - Atocha,2015-01-01 07:00:00,4.7
SEPSA - Atocha,2015-01-01 08:00:00,4.6
SEPSA - Atocha,2015-01-01 09:00:00,4.8
SEPSA - Atocha,2015-01-01 10:00:00,5.1
SEPSA - Atocha,2015-01-01 11:00:00,5.3
SEPSA - Atocha,2015-01-01 12:00:00,5.3
SEPSA - Atocha,2015-01-01 13:00:00,5.0
SEPSA - Atocha,2015-01-01 14:00:00,5.1
SEPSA - Atocha,2015-01-01 15:00:00,5.2
SEPSA - Atocha,2015-01-01 16:00:00,5.2
SEPSA - Atocha,2015-01-01 17:00:00,5.0
SEPSA - Atocha,2015-01-01 18:00:00,5.3
SEPSA - Atocha,2015-01-01 19:00:00,5.6
SEPSA - Atocha,2015-01-01 20:00:00,6.6
SEPSA - Atocha,2015-01-01 21:00:00,7.3
SEPSA - Atocha,2015-01-01 22:00:00,7.6
SEPSA - Atocha,2015-01-01 23:00:00,7.1
SEPSA - Atocha,2015-01-01 23:59:00,6.4
SEPSA - Don Diego,2015-01-01 01:00:00,3.0
SEPSA - Don Diego,2015-01-01 02:00:00,3.1
SEPSA - Don Diego,2015-01-01 03:00:00,3.3
SEPSA - Don Diego,2015-01-01 04:00:00,3.4
SEPSA - Don Diego,2015-01-01 05:00:00,3.5
SEPSA - Don Diego,2015-01-01 06:00:00,3.7
SEPSA - Don Diego,2015-01-01 07:00:00,3.9
SEPSA - Don Diego,2015-01-01 08:00:00,3.6
SEPSA - Don Diego,2015-01-01 09:00:00,3.4
SEPSA - Don Diego,2015-01-01 10:00:00,3.2
SEPSA - Don Diego,2015-01-01 11:00:00,3.3
SEPSA - Don Diego,2015-01-01 12:00:00,3.3
SEPSA - Don Diego,2015-01-01 13:00:00,3.3
SEPSA - Don Diego,2015-01-01 14:00:00,3.2
SEPSA - Don Diego,2015-01-01 15:00:00,3.2
SEPSA - Don Diego,2015-01-01 16:00:00,3.3
SEPSA - Don Diego,2015-01-01 17:00:00,3.3
SEPSA - Don Diego,2015-01-01 18:00:00,3.5
SEPSA - Don Diego,2015-01-01 19:00:00,4.9
SEPSA - Don Diego,2015-01-01 20:00:00,5.6
SEPSA - Don Diego,2015-01-01 21:00:00,5.2
SEPSA - Don Diego,2015-01-01 22:00:00,4.4
SEPSA - Don Diego,2015-01-01 23:00:00,3.8
SEPSA - Don Diego,2015-01-01 23:59:00,3.5
ENDE - Varios (2),2015-01-01 01:00:00,22.2
ENDE - Varios (2),2015-01-01 02:00:00,20.9
ENDE - Varios (2),2015-01-01 03:00:00,19.4
ENDE - Varios (2),2015-01-01 04:00:00,18.2
ENDE - Varios (2),2015-01-01 05:00:00,17.4
ENDE - Varios (2),2015-01-01 06:00:00,16.2
ENDE - Varios (2),2015-01-01 07:00:00,14.2
ENDE - Varios (2),2015-01-01 08:00:00,14.5
ENDE - Varios (2),2015-01-01 09:00:00,15.6
ENDE - Varios (2),2015-01-01 10:00:00,16.5
ENDE - Varios (2),2015-01-01 11:00:00,17.4
ENDE - Varios (2),2015-01-01 12:00:00,18.2
ENDE - Varios (2),2015-01-01 13:00:00,18.5
ENDE - Varios (2),2015-01-01 14:00:00,18.3
ENDE - Varios (2),2015-01-01 15:00:00,18.8
ENDE - Varios (2),2015-01-01 16:00:00,19.2
ENDE - Varios (2),2015-01-01 17:00:00,18.8
ENDE - Varios (2),2015-01-01 18:00:00,18.7
ENDE - Varios (2),2015-01-01 19:00:00,18.9
ENDE - Varios (2),2015-01-01 20:00:00,23.2
ENDE - Varios (2),2015-01-01 21:00:00,24.7
ENDE - Varios (2),2015-01-01 22:00:00,24.2
ENDE - Varios (2),2015-01-01 23:00:00,22.3
ENDE - Varios (2),2015-01-01 23:59:00,19.9
SETAR - Tarija,2015-01-01 01:00:00,4.6
SETAR - Tarija,2015-01-01 02:00:00,3.9
SETAR - Tarija,2015-01-01 03:00:00,4.0
SETAR - Tarija,2015-01-01 04:00:00,4.3
SETAR - Tarija,2015-01-01 05:00:00,4.0
SETAR - Tarija,2015-01-01 06:00:00,2.6
SETAR - Tarija,2015-01-01 07:00:00,2.8
SETAR - Tarija,2015-01-01 08:00:00,2.8
SETAR - Tarija,2015-01-01 09:00:00,3.8
SETAR - Tarija,2015-01-01 10:00:00,5.4
SETAR - Tarija,2015-01-01 11:00:00,4.7
SETAR - Tarija,2015-01-01 12:00:00,4.7
SETAR - Tarija,2015-01-01 13:00:00,4.4
SETAR - Tarija,2015-01-01 14:00:00,3.8
SETAR - Tarija,2015-01-01 15:00:00,4.0
SETAR - Tarija,2015-01-01 16:00:00,2.3
SETAR - Tarija,2015-01-01 17:00:00,4.6
SETAR - Tarija,2015-01-01 18:00:00,5.4
SETAR - Tarija,2015-01-01 19:00:00,5.3
SETAR - Tarija,2015-01-01 20:00:00,6.3
SETAR - Tarija,2015-01-01 21:00:00,4.1
SETAR - Tarija,2015-01-01 22:00:00,5.7
SETAR - Tarija,2015-01-01 23:00:00,5.5
SETAR - Tarija,2015-01-01 23:59:00,5.0
SETAR - Villamontes,2015-01-01 01:00:00,15.2
SETAR - Villamontes,2015-01-01 02:00:00,14.5
SETAR - Villamontes,2015-01-01 03:00:00,13.6
SETAR - Villamontes,2015-01-01 04:00:00,12.7
SETAR - Villamontes,2015-01-01 05:00:00,12.1
SETAR - Villamontes,2015-01-01 06:00:00,10.4
SETAR - Villamontes,2015-01-01 07:00:00,8.8
SETAR - Villamontes,2015-01-01 08:00:00,9.2
SETAR - Villamontes,2015-01-01 09:00:00,9.7
SETAR - Villamontes,2015-01-01 10:00:00,10.7
SETAR - Villamontes,2015-01-01 11:00:00,11.4
SETAR - Villamontes,2015-01-01 12:00:00,11.8
SETAR - Villamontes,2015-01-01 13:00:00,12.1
SETAR - Villamontes,2015-01-01 14:00:00,12.4
SETAR - Villamontes,2015-01-01 15:00:00,12.5
SETAR - Villamontes,2015-01-01 16:00:00,12.5
SETAR - Villamontes,2015-01-01 17:00:00,12.4
SETAR - Villamontes,2015-01-01 18:00:00,12.2
SETAR - Villamontes,2015-01-01 19:00:00,12.3
SETAR - Villamontes,2015-01-01 20:00:00,15.3
SETAR - Villamontes,2015-01-01 21:00:00,17.0
SETAR - Villamontes,2015-01-01 22:00:00,16.7
SETAR - Villamontes,2015-01-01 23:00:00,15.7
SETAR - Villamontes,2015-01-01 23:59:00,13.1
SAN CRISTOBAL,2015-01-01 01:00:00,44.7
SAN CRISTOBAL,2015-01-01 02:00:00,45.9
SAN CRISTOBAL,2015-01-01 03:00:00,44.1
SAN CRISTOBAL,2015-01-01 04:00:00,44.3
SAN CRISTOBAL,2015-01-01 05:00:00,45.4
SAN CRISTOBAL,2015-01-01 06:00:00,45.6
SAN CRISTOBAL,2015-01-01 07:00:00,45.3
SAN CRISTOBAL,2015-01-01 08:00:00,45.5
SAN CRISTOBAL,2015-01-01 09:00:00,45.0
SAN CRISTOBAL,2015-01-01 10:00:00,45.1
SAN CRISTOBAL,2015-01-01 11:00:00,45.2
SAN CRISTOBAL,2015-01-01 12:00:00,43.6
SAN CRISTOBAL,2015-01-01 13:00:00,43.9
SAN CRISTOBAL,2015-01-01 14:00:00,44.7
SAN CRISTOBAL,2015-01-01 15:00:00,44.2
SAN CRISTOBAL,2015-01-01 16:00:00,45.1
SAN CRISTOBAL,2015-01-01 17:00:00,43.9
SAN CRISTOBAL,2015-01-01 18:00:00,43.3
SAN CRISTOBAL,2015-01-01 19:00:00,43.6
SAN CRISTOBAL,2015-01-01 20:00:00,42.6
SAN CRISTOBAL,2015-01-01 21:00:00,43.5
SAN CRISTOBAL,2015-01-01 22:00:00,44.4
SAN CRISTOBAL,2015-01-01 23:00:00,44.1
SAN CRISTOBAL,2015-01-01 23:59:00,43.1
Otros,2015-01-01 01:00:00,15.1
Otros,2015-01-01 02:00:00,15.1
Otros,2015-01-01 03:00:00,15.1
Otros,2015-01-01 04:00:00,14.2
Otros,2015-01-01 05:00:00,12.9
Otros,2015-01-01 06:00:00,12.7
Otros,2015-01-01 07:00:00,12.4
Otros,2015-01-01 08:00:00,12.3
Otros,2015-01-01 09:00:00,12.5
Otros,2015-01-01 10:00:00,12.2
Otros,2015-01-01 11:00:00,12.1
Otros,2015-01-01 12:00:00,11.7
Otros,2015-01-01 13:00:00,11.6
Otros,2015-01-01 14:00:00,11.7
Otros,2015-01-01 15:00:00,12.0
Otros,2015-01-01 16:00:00,12.0
Otros,2015-01-01 17:00:00,12.0
Otros,2015-01-01 18:00:00,12.0
Otros,2015-01-01 19:00:00,12.0
Otros,2015-01-01 20:00:00,12.2
Otros,2015-01-01 21:00:00,12.3
Otros,2015-01-01 22:00:00,12.3
Otros,2015-01-01 23:00:00,12.4
Otros,2015-01-01 23:59:00,12.4
Varios (1),2015-01-01 01:00:00,0.9
Varios (1),2015-01-01 02:00:00,0.8
Varios (1),2015-01-01 03:00:00,0.8
Varios (1),2015-01-01 04:00:00,0.8
Varios (1),2015-01-01 05:00:00,0.8
Varios (1),2015-01-01 06:00:00,0.9
Varios (1),2015-01-01 07:00:00,1.1
Varios (1),2015-01-01 08:00:00,1.0
Varios (1),2015-01-01 09:00:00,0.9
Varios (1),2015-01-01 10:00:00,0.8
Varios (1),2015-01-01 11:00:00,0.8
Varios (1),2015-01-01 12:00:00,0.8
Varios (1),2015-01-01 13:00:00,0.9
Varios (1),2015-01-01 14:00:00,0.9
Varios (1),2015-01-01 15:00:00,0.9
Varios (1),2015-01-01 16:00:00,0.8
Varios (1),2015-01-01 17:00:00,0.8
Varios (1),2015-01-01 18:00:00,0.9
Varios (1),2015-01-01 19:00:00,1.6
Varios (1),2015-01-01 20:00:00,2.2
Varios (1),2015-01-01 21:00:00,2.1
Varios (1),2015-01-01 22:00:00,1.7
Varios (1),2015-01-01 23:00:00,1.3
Varios (1),2015-01-01 23:59:00,1.0
CRE - Santa Cruz,2015-01-02 01:00:00,257.0
CRE - Santa Cruz,2015-01-02 02:00:00,237.8
CRE - Santa Cruz,2015-01-02 03:00:00,227.0
CRE - Santa Cruz,2015-01-02 04:00:00,220.5
CRE - Santa Cruz,2015-01-02 05:00:00,216.7
CRE - Santa Cruz,2015-01-02 06:00:00,212.8
CRE - Santa Cruz,2015-01-02 07:00:00,201.6
CRE - Santa Cruz,2015-01-02 08:00:00,227.8
CRE - Santa Cruz,2015-01-02 09:00:00,269.0
CRE - Santa Cruz,2015-01-02 10:00:00,288.3
CRE - Santa Cruz,2015-01-02 11:00:00,287.4
CRE - Santa Cruz,2015-01-02 12:00:00,285.4
CRE - Santa Cruz,2015-01-02 13:00:00,269.0
CRE - Santa Cruz,2015-01-02 14:00:00,261.3
CRE - Santa Cruz,2015-01-02 15:00:00,263.8
CRE - Santa Cruz,2015-01-02 16:00:00,265.9
CRE - Santa Cruz,2015-01-02 17:00:00,264.2
CRE - Santa Cruz,2015-01-02 18:00:00,259.9
CRE - Santa Cruz,2015-01-02 19:00:00,284.2
CRE - Santa Cruz,2015-01-02 20:00:00,312.3
CRE - Santa Cruz,2015-01-02 21:00:00,308.7
CRE - Santa Cruz,2015-01-02 22:00:00,292.3
CRE - Santa Cruz,2015-01-02 23:00:00,269.6
CRE - Santa Cruz,2015-01-02 23:59:00,245.3
DELAPAZ - La Paz,2015-01-02 01:00:00,131.0
DELAPAZ - La Paz,2015-01-02 02:00:00,115.9
DELAPAZ - La Paz,2015-01-02 03:00:00,108.5
DELAPAZ - La Paz,2015-01-02 04:00:00,104.8
DELAPAZ - La Paz,2015-01-02 05:00:00,106.4
DELAPAZ - La Paz,2015-01-02 06:00:00,113.3
DELAPAZ - La Paz,2015-01-02 07:00:00,124.7
DELAPAZ - La Paz,2015-01-02 08:00:00,156.2
DELAPAZ - La Paz,2015-01-02 09:00:00,177.3
DELAPAZ - La Paz,2015-01-02 10:00:00,195.0
DELAPAZ - La Paz,2015-01-02 11:00:00,203.2
DELAPAZ - La Paz,2015-01-02 12:00:00,206.5
DELAPAZ - La Paz,2015-01-02 13:00:00,204.8
DELAPAZ - La Paz,2015-01-02 14:00:00,208.6
DELAPAZ - La Paz,2015-01-02 15:00:00,208.3
DELAPAZ - La Paz,2015-01-02 16:00:00,209.5
DELAPAZ - La Paz,2015-01-02 17:00:00,205.0
DELAPAZ - La Paz,2015-01-02 18:00:00,205.0
DELAPAZ - La Paz,2015-01-02 19:00:00,219.9
DELAPAZ - La Paz,2015-01-02 20:00:00,256.2
DELAPAZ - La Paz,2015-01-02 21:00:00,269.5
DELAPAZ - La Paz,2015-01-02 22:00:00,253.0
DELAPAZ - La Paz,2015-01-02 23:00:00,211.7
DELAPAZ - La Paz,2015-01-02 23:59:00,167.0
ELFEC - Cochabamba,2015-01-02 01:00:00,103.1
ELFEC - Cochabamba,2015-01-02 02:00:00,94.9
ELFEC - Cochabamba,2015-01-02 03:00:00,90.2
ELFEC - Cochabamba,2015-01-02 04:00:00,88.2
ELFEC - Cochabamba,2015-01-02 05:00:00,88.7
ELFEC - Cochabamba,2015-01-02 06:00:00,92.0
ELFEC - Cochabamba,2015-01-02 07:00:00,94.0
ELFEC - Cochabamba,2015-01-02 08:00:00,111.4
ELFEC - Cochabamba,2015-01-02 09:00:00,125.3
ELFEC - Cochabamba,2015-01-02 10:00:00,135.1
ELFEC - Cochabamba,2015-01-02 11:00:00,136.0
ELFEC - Cochabamba,2015-01-02 12:00:00,135.0
ELFEC - Cochabamba,2015-01-02 13:00:00,127.6
ELFEC - Cochabamba,2015-01-02 14:00:00,128.4
ELFEC - Cochabamba,2015-01-02 15:00:00,133.2
ELFEC - Cochabamba,2015-01-02 16:00:00,135.2
ELFEC - Cochabamba,2015-01-02 17:00:00,133.3
ELFEC - Cochabamba,2015-01-02 18:00:00,130.7
ELFEC - Cochabamba,2015-01-02 19:00:00,131.6
ELFEC - Cochabamba,2015-01-02 20:00:00,166.9
ELFEC - Cochabamba,2015-01-02 21:00:00,179.0
ELFEC - Cochabamba,2015-01-02 22:00:00,169.6
ELFEC - Cochabamba,2015-01-02 23:00:00,152.4
ELFEC - Cochabamba,2015-01-02 23:59:00,133.8
ELFEC - Chimore,2015-01-02 01:00:00,6.2
ELFEC - Chimore,2015-01-02 02:00:00,5.9
ELFEC - Chimore,2015-01-02 03:00:00,5.7
ELFEC - Chimore,2015-01-02 04:00:00,5.6
ELFEC - Chimore,2015-01-02 05:00:00,5.6
ELFEC - Chimore,2015-01-02 06:00:00,5.7
ELFEC - Chimore,2015-01-02 07:00:00,5.6
ELFEC - Chimore,2015-01-02 08:00:00,6.0
ELFEC - Chimore,2015-01-02 09:00:00,6.5
ELFEC - Chimore,2015-01-02 10:00:00,6.7
ELFEC - Chimore,2015-01-02 11:00:00,6.9
ELFEC - Chimore,2015-01-02 12:00:00,7.0
ELFEC - Chimore,2015-01-02 13:00:00,7.1
ELFEC - Chimore,2015-01-02 14:00:00,7.2
ELFEC - Chimore,2015-01-02 15:00:00,7.5
ELFEC - Chimore,2015-01-02 16:00:00,7.6
ELFEC - Chimore,2015-01-02 17:00:00,7.2
ELFEC - Chimore,2015-01-02 18:00:00,6.2
ELFEC - Chimore,2015-01-02 19:00:00,8.3
ELFEC - Chimore,2015-01-02 20:00:00,9.5
